uniprot	region_1	region_2	conformation	state	cluster	cf_filename
P28482	173-196	25-172,197-313	Closed	Active	279	P28482_279_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	239	P28482_239_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	256	P28482_256_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	136	P28482_136_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	234	P28482_234_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	216	P28482_216_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	000	P28482_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	123	P28482_123_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	247	P28482_247_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	040	P28482_040_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	184	P28482_184_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	004	P28482_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	049	P28482_049_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	U100-009	P28482_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	221	P28482_221_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	058	P28482_058_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	051	P28482_051_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	011	P28482_011_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	268	P28482_268_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	127	P28482_127_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	243	P28482_243_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	198	P28482_198_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	U100-000	P28482_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	U10-006	P28482_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	033	P28482_033_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	026	P28482_026_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	099	P28482_099_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	114	P28482_114_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	176	P28482_176_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	225	P28482_225_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	081	P28482_081_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	073	P28482_073_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	101	P28482_101_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	265	P28482_265_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	055	P28482_055_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	145	P28482_145_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	119	P28482_119_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	066	P28482_066_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	132	P28482_132_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	110	P28482_110_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	282	P28482_282_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	270	P28482_270_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	172	P28482_172_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	150	P28482_150_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	228	P28482_228_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	U10-002	P28482_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	037	P28482_037_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	088	P28482_088_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	261	P28482_261_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	210	P28482_210_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	020	P28482_020_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	276	P28482_276_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	284	P28482_284_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	121	P28482_121_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	295	P28482_295_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	267	P28482_267_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	201	P28482_201_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	107	P28482_107_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	U100-006	P28482_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	U10-000	P28482_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	103	P28482_103_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	013	P28482_013_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	143	P28482_143_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	U10-004	P28482_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	125	P28482_125_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	311	P28482_311_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	168	P28482_168_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	075	P28482_075_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	087	P28482_087_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	134	P28482_134_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	096	P28482_096_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	069	P28482_069_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	289	P28482_289_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	182	P28482_182_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	002	P28482_002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	219	P28482_219_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	130	P28482_130_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	128	P28482_128_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	223	P28482_223_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	057	P28482_057_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	031	P28482_031_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	161	P28482_161_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	193	P28482_193_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	304	P28482_304_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	170	P28482_170_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	046	P28482_046_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	254	P28482_254_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	152	P28482_152_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	042	P28482_042_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	029	P28482_029_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	280	P28482_280_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	179	P28482_179_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	064	P28482_064_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	245	P28482_245_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	156	P28482_156_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	092	P28482_092_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	236	P28482_236_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	083	P28482_083_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	071	P28482_071_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	241	P28482_241_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	147	P28482_147_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	038	P28482_038_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	248	P28482_248_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	053	P28482_053_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	208	P28482_208_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	291	P28482_291_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	165	P28482_165_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	078	P28482_078_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	300	P28482_300_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	186	P28482_186_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	309	P28482_309_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	017	P28482_017_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	298	P28482_298_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	U10-009	P28482_U10-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	227	P28482_227_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	060	P28482_060_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	250	P28482_250_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	232	P28482_232_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	139	P28482_139_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	174	P28482_174_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	006	P28482_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	259	P28482_259_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	214	P28482_214_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	112	P28482_112_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	272	P28482_272_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	116	P28482_116_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	024	P28482_024_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	197	P28482_197_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	263	P28482_263_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	035	P28482_035_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	205	P28482_205_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	U100-002	P28482_U100-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	196	P28482_196_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	262	P28482_262_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	164	P28482_164_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	016	P28482_016_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	129	P28482_129_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	056	P28482_056_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	052	P28482_052_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	249	P28482_249_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	153	P28482_153_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	308	P28482_308_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	175	P28482_175_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	281	P28482_281_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	273	P28482_273_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	301	P28482_301_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	097	P28482_097_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	138	P28482_138_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	025	P28482_025_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	288	P28482_288_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	093	P28482_093_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	258	P28482_258_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	047	P28482_047_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	U10-001	P28482_U10-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	086	P28482_086_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	082	P28482_082_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	294	P28482_294_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	299	P28482_299_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	068	P28482_068_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	187	P28482_187_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	178	P28482_178_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	251	P28482_251_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	021	P28482_021_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	113	P28482_113_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	U100-003	P28482_U100-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	012	P28482_012_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	169	P28482_169_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P28482	173-196	25-172,197-313	Closed	Active	034	P28482_034_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
