Gene_name	Uniprot_ID	Protein_length	region_1	region_2	region_1_len	region_2_len	PDB ID	PDB Length	Resolution	Model	Chain	PDB residues in region_1	PDB residues in region_2	Percent residues in region_1	Percent residues in region_2
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzd	102	1.9	0	D	0	0	0.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzd	473	1.9	0	F	0	110	0.0	70.96774193548387
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzd	72	1.9	0	H	50	0	90.9090909090909	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzd	104	1.9	0	L	43	0	78.18181818181819	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzd	82	1.9	0	N	0	30	0.0	19.35483870967742
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzd	89	1.9	0	P	0	37	0.0	23.870967741935484
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzd	74	1.9	0	Q	1	0	1.8181818181818181	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzd	45	1.9	0	S	25	0	45.45454545454545	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzd	180	1.9	0	T	0	155	0.0	100.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzd	96	1.9	0	Y	51	20	92.72727272727272	12.903225806451612
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	1458	1.9	0	A	46	140	83.63636363636363	90.32258064516128
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	1166	1.9	0	B	46	155	83.63636363636363	100.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	276	1.9	0	C	55	98	100.0	63.2258064516129
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	129	1.9	0	D	42	0	76.36363636363637	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	210	1.9	0	E	55	46	100.0	29.677419354838708
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	86	1.9	0	F	14	0	25.454545454545453	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	171	1.9	0	G	55	7	100.0	4.516129032258064
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	150	1.9	0	H	55	0	100.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	127	1.9	0	I	55	0	100.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	68	1.9	0	J	55	0	100.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	117	1.9	0	K	55	0	100.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	47	1.9	0	L	43	0	78.18181818181819	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	311	1.9	0	M	49	139	89.0909090909091	89.6774193548387
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	113	1.9	0	N	43	26	78.18181818181819	16.7741935483871
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	99	1.9	0	O	55	0	100.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	185	1.9	0	P	0	155	0.0	100.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	181	1.9	0	Q	45	40	81.81818181818183	25.806451612903224
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	165	1.9	0	R	0	75	0.0	48.38709677419355
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	138	1.9	0	S	50	16	90.9090909090909	10.32258064516129
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	222	1.9	0	T	54	74	98.18181818181819	47.74193548387097
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	475	1.9	0	V	0	78	0.0	50.32258064516129
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	665	1.9	0	W	41	155	74.54545454545455	100.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	188	1.9	0	0	2	77	3.6363636363636362	49.67741935483871
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	62	1.9	0	1	55	0	100.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	274	1.9	0	2	28	97	50.90909090909091	62.58064516129033
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	193	1.9	0	3	44	67	80.0	43.225806451612904
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	83	1.9	0	X	55	0	100.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	83	1.9	0	Y	45	0	81.81818181818183	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iy9	6	1.9	0	Z	6	0	10.909090909090908	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	715	1.9	0	0	55	141	100.0	90.96774193548387
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	265	1.9	0	1	0	62	0.0	40.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	390	1.9	0	2	38	142	69.0909090909091	91.61290322580645
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	151	1.9	0	3	55	0	100.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	265	1.9	0	4	48	115	87.27272727272727	74.19354838709677
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	66	1.9	0	5	53	0	96.36363636363636	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	350	1.9	0	6	21	149	38.18181818181819	96.12903225806451
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	605	1.9	0	7	5	103	9.090909090909092	66.45161290322581
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	1426	1.9	0	A	45	129	81.81818181818183	83.22580645161291
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	1137	1.9	0	B	41	155	74.54545454545455	100.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	258	1.9	0	C	54	94	98.18181818181819	60.64516129032258
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	128	1.9	0	D	42	0	76.36363636363637	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	209	1.9	0	E	54	46	98.18181818181819	29.677419354838708
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	79	1.9	0	F	7	0	12.727272727272727	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	171	1.9	0	G	55	7	100.0	4.516129032258064
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	148	1.9	0	H	54	0	98.18181818181819	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	116	1.9	0	I	44	0	80.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	65	1.9	0	J	55	0	100.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	115	1.9	0	K	55	0	100.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	45	1.9	0	L	41	0	74.54545454545455	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	253	1.9	0	M	41	139	74.54545454545455	89.6774193548387
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	64	1.9	0	N	54	0	98.18181818181819	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	179	1.9	0	O	0	155	0.0	100.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	138	1.9	0	Q	50	16	90.9090909090909	10.32258064516129
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	222	1.9	0	R	54	74	98.18181818181819	47.74193548387097
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	64	1.9	0	T	9	0	16.363636363636363	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	113	1.9	0	U	43	26	78.18181818181819	16.7741935483871
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	99	1.9	0	V	55	0	100.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	203	1.9	0	W	46	47	83.63636363636363	30.32258064516129
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	171	1.9	0	X	0	77	0.0	49.67741935483871
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	19	1.9	0	Y	19	0	34.54545454545455	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvy	8	1.9	0	Z	8	0	14.545454545454545	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	715	1.9	0	0	55	141	100.0	90.96774193548387
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	265	1.9	0	1	0	62	0.0	40.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	390	1.9	0	2	38	142	69.0909090909091	91.61290322580645
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	151	1.9	0	3	55	0	100.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	265	1.9	0	4	48	115	87.27272727272727	74.19354838709677
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	66	1.9	0	5	53	0	96.36363636363636	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	350	1.9	0	6	21	149	38.18181818181819	96.12903225806451
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	605	1.9	0	7	5	103	9.090909090909092	66.45161290322581
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	1426	1.9	0	A	45	129	81.81818181818183	83.22580645161291
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	1137	1.9	0	B	41	155	74.54545454545455	100.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	258	1.9	0	C	54	94	98.18181818181819	60.64516129032258
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	128	1.9	0	D	42	0	76.36363636363637	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	209	1.9	0	E	54	46	98.18181818181819	29.677419354838708
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	79	1.9	0	F	7	0	12.727272727272727	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	171	1.9	0	G	55	7	100.0	4.516129032258064
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	148	1.9	0	H	54	0	98.18181818181819	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	116	1.9	0	I	44	0	80.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	65	1.9	0	J	55	0	100.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	115	1.9	0	K	55	0	100.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	45	1.9	0	L	41	0	74.54545454545455	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	253	1.9	0	M	41	139	74.54545454545455	89.6774193548387
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	64	1.9	0	N	54	0	98.18181818181819	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	179	1.9	0	O	0	155	0.0	100.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	138	1.9	0	Q	50	16	90.9090909090909	10.32258064516129
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	222	1.9	0	R	54	74	98.18181818181819	47.74193548387097
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	64	1.9	0	T	9	0	16.363636363636363	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	113	1.9	0	U	43	26	78.18181818181819	16.7741935483871
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	99	1.9	0	V	55	0	100.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	203	1.9	0	W	46	47	83.63636363636363	30.32258064516129
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	171	1.9	0	X	0	77	0.0	49.67741935483871
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	19	1.9	0	Y	19	0	34.54545454545455	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7nvz	8	1.9	0	Z	8	0	14.545454545454545	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7egj	620	1.9	0	A	0	0	0.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7egj	963	1.9	0	B	37	155	67.27272727272727	100.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7egj	196	1.9	0	D	0	0	0.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7egj	547	1.9	0	E	0	110	0.0	70.96774193548387
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7egj	412	1.9	0	F	50	113	90.9090909090909	72.90322580645162
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7egj	144	1.9	0	G	47	23	85.45454545454545	14.838709677419354
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7egj	209	1.9	0	H	32	68	58.18181818181818	43.87096774193549
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7egj	120	1.9	0	I	43	0	78.18181818181819	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7egj	90	1.9	0	J	0	39	0.0	25.161290322580644
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7egj	76	1.9	0	L	1	0	1.8181818181818181	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7egj	97	1.9	0	O	53	0	96.36363636363636	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7egj	177	1.9	0	P	0	155	0.0	100.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7egj	101	1.9	0	Q	47	2	85.45454545454545	1.2903225806451613
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7egj	74	1.9	0	X	40	0	72.72727272727273	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7egj	74	1.9	0	Y	33	0	60.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7egj	127	1.9	0	c	55	0	100.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7egj	158	1.9	0	d	0	0	0.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7egj	539	1.9	0	e	0	118	0.0	76.12903225806451
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7egj	403	1.9	0	f	47	106	85.45454545454545	68.38709677419355
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7egj	121	1.9	0	i	44	0	80.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7egj	95	1.9	0	j	0	44	0.0	28.387096774193548
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7egj	98	1.9	0	k	0	47	0.0	30.32258064516129
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7egj	107	1.9	0	l	1	0	1.8181818181818181	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7egj	87	1.9	0	m	28	0	50.90909090909091	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzl	472	1.9	0	A	20	0	36.36363636363637	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzl	968	1.9	0	B	36	155	65.45454545454545	100.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzl	93	1.9	0	C	28	0	50.90909090909091	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzl	102	1.9	0	D	0	0	0.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzl	102	1.9	0	E	0	0	0.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzl	473	1.9	0	F	0	110	0.0	70.96774193548387
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzl	473	1.9	0	G	0	110	0.0	70.96774193548387
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzl	329	1.9	0	H	50	103	90.9090909090909	66.45161290322581
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzl	339	1.9	0	I	50	113	90.9090909090909	72.90322580645162
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzl	123	1.9	0	J	45	0	81.81818181818183	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzl	202	1.9	0	K	28	65	50.90909090909091	41.935483870967744
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzl	104	1.9	0	L	43	0	78.18181818181819	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzl	104	1.9	0	M	43	0	78.18181818181819	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzl	82	1.9	0	N	0	30	0.0	19.35483870967742
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzl	82	1.9	0	O	0	30	0.0	19.35483870967742
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzl	89	1.9	0	P	0	37	0.0	23.870967741935484
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzl	74	1.9	0	Q	1	0	1.8181818181818181	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzl	74	1.9	0	R	1	0	1.8181818181818181	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzl	45	1.9	0	S	25	0	45.45454545454545	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzl	180	1.9	0	T	0	155	0.0	100.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzl	96	1.9	0	Y	51	20	92.72727272727272	12.903225806451612
TBP	P20226	339.0	1-55	165-241,255-332	55	155	6mzl	238	1.9	0	Z	51	49	92.72727272727272	31.61290322580645
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iya	1457	1.9	0	A	46	140	83.63636363636363	90.32258064516128
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iya	1167	1.9	0	B	46	155	83.63636363636363	100.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iya	276	1.9	0	C	55	98	100.0	63.2258064516129
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iya	129	1.9	0	D	42	0	76.36363636363637	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iya	210	1.9	0	E	55	46	100.0	29.677419354838708
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iya	86	1.9	0	F	14	0	25.454545454545453	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iya	171	1.9	0	G	55	7	100.0	4.516129032258064
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iya	150	1.9	0	H	55	0	100.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iya	127	1.9	0	I	55	0	100.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iya	68	1.9	0	J	55	0	100.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iya	117	1.9	0	K	55	0	100.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iya	47	1.9	0	L	43	0	78.18181818181819	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iya	261	1.9	0	M	48	139	87.27272727272727	89.6774193548387
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iya	113	1.9	0	N	43	26	78.18181818181819	16.7741935483871
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iya	99	1.9	0	O	55	0	100.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iya	185	1.9	0	P	0	155	0.0	100.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iya	181	1.9	0	Q	45	40	81.81818181818183	25.806451612903224
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iya	165	1.9	0	R	0	75	0.0	48.38709677419355
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iya	138	1.9	0	S	50	16	90.9090909090909	10.32258064516129
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iya	222	1.9	0	T	54	74	98.18181818181819	47.74193548387097
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iya	171	1.9	0	U	0	124	0.0	80.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iya	59	1.9	0	X	55	0	100.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	5iya	59	1.9	0	Y	21	0	38.18181818181819	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	308	1.9	0	0	55	129	100.0	83.22580645161291
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	299	1.9	0	8	43	134	78.18181818181819	86.45161290322581
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	287	1.9	0	9	53	112	96.36363636363636	72.25806451612902
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	97	1.9	0	DO	53	0	96.36363636363636	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	177	1.9	0	DP	0	155	0.0	100.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	122	1.9	0	DQ	47	23	85.45454545454545	14.838709677419354
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	256	1.9	0	BA	43	139	78.18181818181819	89.6774193548387
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	134	1.9	0	FA	50	12	90.9090909090909	7.741935483870968
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	222	1.9	0	FB	54	74	98.18181818181819	47.74193548387097
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	1478	1.9	0	PA	45	130	81.81818181818183	83.87096774193549
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	1135	1.9	0	PB	40	155	72.72727272727273	100.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	258	1.9	0	PC	54	94	98.18181818181819	60.64516129032258
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	129	1.9	0	PD	42	0	76.36363636363637	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	209	1.9	0	PE	54	46	98.18181818181819	29.677419354838708
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	79	1.9	0	PF	7	0	12.727272727272727	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	171	1.9	0	PG	55	7	100.0	4.516129032258064
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	148	1.9	0	PH	54	0	98.18181818181819	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	116	1.9	0	PI	44	0	80.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	65	1.9	0	PJ	55	0	100.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	117	1.9	0	PK	55	0	100.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	45	1.9	0	PL	41	0	74.54545454545455	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	600	1.9	0	DA	0	0	0.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	963	1.9	0	DB	37	155	67.27272727272727	100.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	159	1.9	0	DD	0	0	0.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	546	1.9	0	DE	0	111	0.0	71.61290322580646
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	408	1.9	0	DF	46	113	83.63636363636363	72.90322580645162
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	145	1.9	0	DG	47	23	85.45454545454545	14.838709677419354
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	209	1.9	0	DH	32	68	58.18181818181818	43.87096774193549
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	120	1.9	0	DI	43	0	78.18181818181819	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	90	1.9	0	DJ	0	39	0.0	25.161290322580644
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	75	1.9	0	DL	0	0	0.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	127	1.9	0	Dc	55	0	100.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	158	1.9	0	Dd	0	0	0.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	539	1.9	0	De	0	118	0.0	76.12903225806451
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	403	1.9	0	Df	47	106	85.45454545454545	68.38709677419355
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	121	1.9	0	Di	44	0	80.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	95	1.9	0	Dj	0	44	0.0	28.387096774193548
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	98	1.9	0	Dk	0	47	0.0	30.32258064516129
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	107	1.9	0	Dl	1	0	1.8181818181818181	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	87	1.9	0	Dm	28	0	50.90909090909091	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	180	1.9	0	EA	45	39	81.81818181818183	25.161290322580644
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	172	1.9	0	EB	0	75	0.0	48.38709677419355
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	433	1.9	0	1	0	155	0.0	100.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	388	1.9	0	2	46	155	83.63636363636363	100.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	296	1.9	0	3	50	123	90.9090909090909	79.35483870967742
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	457	1.9	0	4	50	155	90.9090909090909	100.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	66	1.9	0	5	54	0	98.18181818181819	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	652	1.9	0	6	26	112	47.27272727272727	72.25806451612902
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	733	1.9	0	7	45	155	81.81818181818183	100.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	263	1.9	0	c	49	132	89.0909090909091	85.16129032258064
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	102	1.9	0	e	14	0	25.454545454545453	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	115	1.9	0	b	1	23	1.8181818181818181	14.838709677419354
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	126	1.9	0	l	27	14	49.09090909090909	9.032258064516128
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	112	1.9	0	m	43	0	78.18181818181819	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	469	1.9	0	a	31	144	56.36363636363636	92.90322580645162
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	158	1.9	0	d	27	28	49.09090909090909	18.064516129032256
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	167	1.9	0	f	49	24	89.0909090909091	15.483870967741936
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	166	1.9	0	g	46	11	83.63636363636363	7.096774193548387
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	190	1.9	0	h	53	28	96.36363636363636	18.064516129032256
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	73	1.9	0	i	0	0	0.0	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	122	1.9	0	j	49	0	89.0909090909091	0.0
TBP	P20226	339.0	1-55	165-241,255-332	55	155	7ena	112	1.9	0	k	50	0	90.9090909090909	0.0
