uniprot,state,conformation,cluster,filename,uniref,taxonId,lineage_score
P22681,Active,Open,000,P22681_000.a3m,UniRef100_A0A6P9CEC6,34989,17
P22681,Active,Open,000,P22681_000.a3m,UniRef100_UPI001E26FEF1,59472,21
P22681,Active,Open,000,P22681_000.a3m,UniRef100_UPI00192F9D4C,88082,17
P22681,Active,Open,000,P22681_000.a3m,UniRef100_A0A7K9AGX9,117165,17
P22681,Active,Open,000,P22681_000.a3m,UniRef100_A0A091WP85,30419,17
P22681,Active,Open,000,P22681_000.a3m,UniRef100_UPI00232919E4,65483,17
P22681,Active,Open,000,P22681_000.a3m,UniRef100_A0A8C2TBM7,93934,17
P22681,Active,Open,000,P22681_000.a3m,UniRef100_A0A091PK30,188344,17
P22681,Active,Open,000,P22681_000.a3m,UniRef100_A0A091FJY9,85066,17
P22681,Active,Open,000,P22681_000.a3m,UniRef100_A0A7L1ML60,125297,17
P22681,Active,Open,000,P22681_000.a3m,UniRef100_A0A5F8GFI4,13616,19
P22681,Active,Open,000,P22681_000.a3m,UniRef100_UPI00074FDF7A,146911,17
P22681,Active,Open,000,P22681_000.a3m,UniRef100_UPI00187A8A8E,9974,21
P22681,Active,Open,000,P22681_000.a3m,UniRef100_A0A7L1EQZ7,279966,17
P22681,Active,Open,000,P22681_000.a3m,UniRef100_A0A8U8AQI7,87175,17
P22681,Active,Open,000,P22681_000.a3m,UniRef100_A0A7K9JTG6,667154,17
P22681,Active,Open,000,P22681_000.a3m,UniRef100_UPI000441ADCA,,0
P22681,Active,Open,000,P22681_000.a3m,UniRef100_UPI0007AD913B,59894,17
P22681,Active,Open,000,P22681_000.a3m,UniRef100_A0A8C6Y1R2,35670,17
P22681,Active,Open,000,P22681_000.a3m,UniRef100_UPI0004BE0D47,9798,21
P22681,Active,Open,000,P22681_000.a3m,UniRef100_A0A6J0TMX7,103695,17
P22681,Active,Open,000,P22681_000.a3m,UniRef100_A0A7L2ZNE8,670355,17
P22681,Active,Open,000,P22681_000.a3m,UniRef100_UPI000C7EC060,30611,23
P22681,Active,Open,000,P22681_000.a3m,UniRef100_A0A8B6ZGG4,1230840,20
P22681,Active,Open,000,P22681_000.a3m,UniRef100_A0A0U1ZF16,10116,22
P22681,Active,Open,000,P22681_000.a3m,UniRef100_A0A2K6SRD3,39432,25
P22681,Active,Open,000,P22681_000.a3m,UniRef100_A0A852AC96,198940,17
P22681,Active,Open,000,P22681_000.a3m,UniRef100_A0A7K6FTP7,254528,17
P22681,Active,Open,000,P22681_000.a3m,UniRef100_UPI00064BA4C2,,0
P22681,Active,Open,000,P22681_000.a3m,UniRef100_A0A7K4VRH2,337179,17
P22681,Active,Open,000,P22681_000.a3m,UniRef100_A0A1A6FX84,56216,22
P22681,Active,Open,000,P22681_000.a3m,UniRef100_A0A8D2MS75,44394,17
P22681,Active,Open,004,P22681_004.a3m,UniRef100_UPI001B7E0F97,13397,11
P22681,Active,Open,004,P22681_004.a3m,UniRef100_UPI001CB7FA72,36176,11
P22681,Active,Open,004,P22681_004.a3m,UniRef100_UPI00223DA14C,685728,11
P22681,Active,Open,004,P22681_004.a3m,UniRef100_UPI0014037ADF,386614,11
P22681,Active,Open,004,P22681_004.a3m,UniRef100_UPI0018F56937,7830,11
P22681,Active,Open,015,P22681_015.a3m,UniRef100_UPI0020B2B309,42636,13
P22681,Active,Open,015,P22681_015.a3m,UniRef100_A0A3B3RBY9,1676925,13
P22681,Active,Open,015,P22681_015.a3m,UniRef100_UPI000CD61763,1676925,13
P22681,Active,Open,011,P22681_011.a3m,UniRef100_UPI0023492CC8,233779,16
P22681,Active,Open,011,P22681_011.a3m,UniRef100_UPI00235A552E,8345,16
P22681,Active,Open,011,P22681_011.a3m,UniRef100_A0A8C5LTH7,445787,16
P22681,Active,Open,009,P22681_009.a3m,UniRef100_A0A6J2WVI1,29144,13
P22681,Active,Open,009,P22681_009.a3m,UniRef100_A0A6J2WVK3,29144,13
P22681,Active,Open,009,P22681_009.a3m,UniRef100_UPI0018645A87,42526,13
P22681,Active,Open,009,P22681_009.a3m,UniRef100_W5LE61,7994,13
P22681,Active,Open,009,P22681_009.a3m,UniRef100_A0A9D3NHE7,337641,13
P22681,Active,Open,009,P22681_009.a3m,UniRef100_UPI001EEB3837,175797,13
P22681,Active,Open,009,P22681_009.a3m,UniRef100_UPI00234E0E9E,13013,13
P22681,Active,Open,009,P22681_009.a3m,UniRef100_A0A8B9GU21,7994,13
P22681,Active,Open,U10-009,P22681_U10-009.a3m,UniRef100_A0A671R682,1608454,13
P22681,Active,Open,U10-009,P22681_U10-009.a3m,UniRef100_A0A7L2ZNE8,670355,17
P22681,Active,Open,U10-009,P22681_U10-009.a3m,UniRef100_A0A674IJS6,2587831,17
P22681,Active,Open,U10-009,P22681_U10-009.a3m,UniRef100_UPI001EFFC673,7445,6
P22681,Active,Open,U10-009,P22681_U10-009.a3m,UniRef100_A0A8B7TBF1,186990,21
P22681,Active,Open,U10-009,P22681_U10-009.a3m,UniRef100_UPI000D181562,,0
P22681,Active,Open,U10-009,P22681_U10-009.a3m,UniRef100_UPI001C4B1279,160734,13
P22681,Active,Open,U10-009,P22681_U10-009.a3m,UniRef100_A0A3Q0GVG1,38654,17
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A8C5N1D5,445787,16
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI00129D8D24,9054,17
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A8C2ZNC5,8103,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI001CF72FFF,41895,6
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A7L1EQZ7,279966,17
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI000333FCE9,9371,20
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI000D181562,,0
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A8C5CD71,8049,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A671TT80,8175,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI00223E504F,685728,11
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_K7GBJ4,13735,17
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A3Q1IB68,64144,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A3Q3LKS3,205130,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A6P6DIH8,10160,22
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A851IV51,237420,17
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI0013AFE927,54343,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI00165C93C8,8078,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI0015CFA622,8005,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI000443652A,13616,19
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A6J2WVK3,29144,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A8D2LR95,61221,17
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_W5UG35,1489793,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI00074FCB01,146911,17
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI00235A552E,8345,16
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI001632A569,13489,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A9B0WI92,185453,20
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A2K6SRD3,39432,25
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A3Q1K065,64144,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI00232919E4,65483,17
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_G3P2Y7,69293,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A8C1TGM4,7962,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI00187CB6D6,8177,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI00189083B4,50954,21
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI001BD5A589,241271,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A674IJS6,2587831,17
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI00146F0D6E,40690,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI0015B2D46E,7936,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A673MNM9,307959,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI0006C9D658,29053,6
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A6P8GPI5,7950,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI001BD3C752,241271,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A8D1MAI2,9823,21
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A8B7T4S2,186990,21
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A1A7XVV1,60296,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI002277528F,101364,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI000258F7D4,143995,6
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI0006D8DD10,7897,14
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A553QM01,623744,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI00232A5549,8262,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A836JE80,230686,6
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI0020B2B304,42636,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A3P8T0F1,161767,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_G1R745,314295,26
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI0018649C9A,42526,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI001885E19D,161584,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A7K4VRH2,337179,17
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI00187C5AE2,8177,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI001476FDBA,8010,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI00112752FA,194408,16
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI00148E63D7,8267,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI0005BC5FA8,2015173,6
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A673TGN0,37032,21
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A6J0TMX7,103695,17
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A8C5DR33,441366,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI000CDFB7C1,8036,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI002223E1E5,70543,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A1E1X5M2,187763,6
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A5A9N3V5,1572043,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI00032AEC22,,0
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI00146B9A30,52239,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI001B7E5312,13397,11
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A4X2K5N1,29139,19
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI0003DF4D3D,7462,6
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_H3CQS3,99883,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A7N6BE52,64144,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI0003F08CF8,28737,20
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A665TJJ0,173247,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI0004628F31,28377,17
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A672QLE2,75366,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A665VDE4,173247,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_W5MCY6,7918,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A8C2KWC0,7962,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A8C4A7W4,299321,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A7L3LFJ4,2529409,17
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI0006C95E43,7493,6
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A2I0U7V1,8782,17
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A1A6FX84,56216,22
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A091GNK4,55661,17
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A6P4XJ69,,0
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_M4A2Y3,8083,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_UPI00232A2787,8262,13
P22681,Active,Open,U100-006,P22681_U100-006.a3m,UniRef100_A0A6G1QT12,215402,13
P22681,Active,Open,U10-005,P22681_U10-005.a3m,UniRef100_A0A8C2ZPG6,8103,13
P22681,Active,Open,U10-005,P22681_U10-005.a3m,UniRef100_UPI0011315A13,8023,13
P22681,Active,Open,U10-005,P22681_U10-005.a3m,UniRef100_UPI001B3ABC4F,941984,13
P22681,Active,Open,U10-005,P22681_U10-005.a3m,UniRef100_A0A8J9ZT26,7740,8
P22681,Active,Open,U10-005,P22681_U10-005.a3m,UniRef100_UPI00062360DC,83485,6
P22681,Active,Open,U10-005,P22681_U10-005.a3m,UniRef100_A0A8C3H9K6,8478,17
P22681,Active,Open,U10-005,P22681_U10-005.a3m,UniRef100_UPI001477679B,8010,13
P22681,Active,Open,U10-005,P22681_U10-005.a3m,UniRef100_A0A8C4QVF6,7764,10
P22681,Active,Open,U10-005,P22681_U10-005.a3m,UniRef100_UPI00148E63D7,8267,13
P22681,Active,Open,010,P22681_010.a3m,UniRef100_V9K8L8,7868,11
P22681,Active,Open,010,P22681_010.a3m,UniRef100_UPI001B7E5312,13397,11
P22681,Active,Open,010,P22681_010.a3m,UniRef100_UPI0014025ED1,386614,11
P22681,Active,Open,010,P22681_010.a3m,UniRef100_UPI00223E504F,685728,11
P22681,Active,Open,010,P22681_010.a3m,UniRef100_UPI001CB7B391,36176,11
P22681,Active,Open,010,P22681_010.a3m,UniRef100_A0A4W3JWV3,7868,11
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI000901C34D,215358,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI00117613DF,586833,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI00144536D8,310571,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI00117D8E1D,375764,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI001632A569,13489,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI001BE77EE4,109905,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI0021D7ABBD,8187,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI001C4B1279,160734,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI00187CB6D6,8177,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI001CE1E3EA,119488,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_A0A3Q1K065,64144,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI001C41D8EA,28829,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI000C6F78AB,1841481,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_A0A3P8WQF7,244447,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_A0A6G1QW23,215402,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI001A99BEC8,8245,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI00187C5AE2,8177,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI001B3ABC4F,941984,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI0018EDD332,27705,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI00189CD4A5,72105,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_A0A6J2QZX0,56716,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI00148E63D7,8267,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI0013AEC89E,54343,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_A0A671TT28,8175,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI00147187DD,390379,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_A0A2U9B9X2,52904,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI00232A5549,8262,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_A0A8C9ZF88,283035,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI00146B9A30,52239,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI001ED85AC3,75038,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_A0A8C2WY58,8103,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI00232A2787,8262,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI00145B9520,409849,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI000A1C19FD,,0
P22681,Active,Open,008,P22681_008.a3m,UniRef100_A0A6P7JM61,210632,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI000E46182F,205130,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI000497CCB9,,0
P22681,Active,Open,008,P22681_008.a3m,UniRef100_A0A3Q1IY35,64144,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI00146F0D6E,40690,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI001FA8873A,52904,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_A0A673APX8,375764,13
P22681,Active,Open,008,P22681_008.a3m,UniRef100_UPI00097CF256,8255,13
P22681,Active,Open,019,P22681_019.a3m,UniRef100_A0A553QM01,623744,13
P22681,Active,Open,019,P22681_019.a3m,UniRef100_A0A3N0Z7V3,495550,13
P22681,Active,Open,019,P22681_019.a3m,UniRef100_A0A8C1CTR9,2743694,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_A0A3B4U3W6,41447,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_UPI000622EA67,215358,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_UPI001A99A9BB,8245,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_UPI001CE1C5FF,119488,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_UPI001BD374F2,241271,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_UPI0004954712,,0
P22681,Active,Open,005,P22681_005.a3m,UniRef100_UPI0021F6085A,13489,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_UPI00187BC6F7,8177,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_UPI0011E9B78B,63155,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_A0A3Q3JGZ3,43700,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_A0A3Q3RLD4,205130,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_UPI001C4185EB,28829,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_UPI00189EC9B0,72105,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_UPI0020D171CA,293821,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_UPI001FA8A5AF,52904,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_A0A6P7PC74,158456,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_UPI0009B2E6C9,43700,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_UPI00125DD70B,283035,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_A0A6J2R122,56716,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_UPI001E8CCA48,147949,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_UPI0012EDC436,433405,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_A0A6J2R3R4,56716,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_A0A3Q1IB68,64144,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_A0A2I4C563,52670,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_A0A667YC64,586833,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_UPI00223E8ECE,109293,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_UPI00148704C4,8103,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_A0A1A8VBG9,105023,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_UPI00165C93C8,8078,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_A0A3Q2D4P0,28743,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_UPI0014722B59,390379,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_A0A668VDH6,47969,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_A0A665TJJ0,173247,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_A0A6G1QT12,215402,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_A0A665TSC4,173247,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_A0A8C2WGM1,8103,13
P22681,Active,Open,005,P22681_005.a3m,UniRef100_A0A7N6BE52,64144,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI001C8FC930,1232801,6
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI0006B0A0B0,6850,6
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI0011E9C1BD,63155,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_A0A7N6F6M7,64144,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_A0A836JE80,230686,6
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI000497CCB9,,0
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI00234D6D3E,9470,23
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI001C9BB5AA,935657,6
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI001590E96F,8524,17
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_A0A667YC64,586833,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_A0A8C5N1D5,445787,16
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI000852269E,456900,6
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI00189EC9B0,72105,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_A0A673MNM9,307959,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI00097CF256,8255,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI000BA82F10,6850,6
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI0007F8698F,37003,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI0004D04E38,482537,22
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_A0A672I293,181472,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI00232A29DF,8262,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_V8P3J8,8665,17
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_A0A8C2WU56,8103,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI0020B2B304,42636,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_A0A665TGG3,173247,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_A0A8C9V320,113540,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI001EEB3837,175797,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI001961EAC1,9160,17
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_A0A974DJK3,8355,16
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_A0A6P8FYD5,7950,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_A0A8T3DDA9,1534307,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_A0A8C1CTR9,2743694,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_A0A8C3Z4J5,299321,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI0015E23659,34816,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI001CE1E3EA,119488,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_A0A146KRM9,30085,6
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI001CFD6969,191870,19
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI000C7EC060,30611,23
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI0009B2E6C9,43700,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_A0A0K2UKI4,72036,6
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI001CB7FA72,36176,11
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI0015D0C6DB,8005,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_A0A7M4E8S7,8502,17
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI00144536D8,310571,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI001A99BEC8,8245,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_A0A672H3I5,181472,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI00234D9F82,13013,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_A0A9D3QCW4,7932,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI001955EA5E,90988,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_M4A2Y3,8083,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI001955B6E0,90988,13
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_A0A7K9B9D8,8790,17
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI0014435A70,115081,6
P22681,Active,Open,U100-003,P22681_U100-003.a3m,UniRef100_UPI00146F0D6E,40690,13
