uniprot	cluster	cf_filename	region_1	region_2	conformation	state	complex_mean_plddt	r1_mean_plddt	r2_mean_plddt
Q6GQQ9	U100-009	Q6GQQ9_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	187-193	194-365	Closed	Active	57.245	28.651	74.22
Q6GQQ9	U100-000	Q6GQQ9_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	187-193	194-365	Closed	Active	56.63	34.651	70.046
Q6GQQ9	011	Q6GQQ9_011_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	187-193	194-365	Closed	Active	40.689	40.457	43.444
Q6GQQ9	009	Q6GQQ9_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	187-193	194-365	Closed	Active	42.143	33.187	49.658
Q6GQQ9	004	Q6GQQ9_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	187-193	194-365	Closed	Active	40.303	34.649	45.535
Q6GQQ9	001	Q6GQQ9_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	187-193	194-365	Closed	Active	43.943	45.177	53.862
Q6GQQ9	005	Q6GQQ9_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	187-193	194-365	Closed	Active	43.619	31.371	48.712
Q6GQQ9	U100-005	Q6GQQ9_U100-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	187-193	194-365	Closed	Active	66.417	85.248	91.183
Q6GQQ9	014	Q6GQQ9_014_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	187-193	194-365	Closed	Active	45.609	35.159	54.629
Q6GQQ9	023	Q6GQQ9_023_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	187-193	194-365	Closed	Active	44.074	33.564	49.779
Q6GQQ9	U100-008	Q6GQQ9_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	187-193	194-365	Closed	Active	52.72	28.279	57.471
Q6GQQ9	008	Q6GQQ9_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	187-193	194-365	Closed	Active	43.127	44.706	53.896
Q6GQQ9	019	Q6GQQ9_019_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	187-193	194-365	Closed	Active	41.515	39.03	50.482
Q6GQQ9	010	Q6GQQ9_010_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	187-193	194-365	Closed	Active	43.652	35.387	47.963
Q6GQQ9	U10-003	Q6GQQ9_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	187-193	194-365	Closed	Active	49.233	35.011	56.806
Q6GQQ9	U10-007	Q6GQQ9_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	187-193	194-365	Closed	Active	43.937	40.891	53.237
Q6GQQ9	U100-001	Q6GQQ9_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	187-193	194-365	Closed	Active	52.61	32.262	55.503
Q8NQJ3	077	Q8NQJ3_077_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	60.301	38.215	60.403
Q8NQJ3	055	Q8NQJ3_055_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	77.485	46.44	85.078
Q8NQJ3	081	Q8NQJ3_081_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	63.889	43.614	59.08
Q8NQJ3	U10-000	Q8NQJ3_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	82.861	46.668	96.286
Q8NQJ3	049	Q8NQJ3_049_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	54.199	37.223	50.055
Q8NQJ3	U10-004	Q8NQJ3_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	82.979	45.309	97.026
Q8NQJ3	009	Q8NQJ3_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	82.928	47.133	95.776
Q8NQJ3	058	Q8NQJ3_058_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	47.976	34.007	53.039
Q8NQJ3	073	Q8NQJ3_073_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	59.593	35.23	60.504
Q8NQJ3	011	Q8NQJ3_011_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	65.276	40.778	64.211
Q8NQJ3	015	Q8NQJ3_015_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	74.861	40.664	82.03
Q8NQJ3	U100-001	Q8NQJ3_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	86.013	57.011	96.753
Q8NQJ3	000	Q8NQJ3_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	86.012	57.045	96.553
Q8NQJ3	037	Q8NQJ3_037_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	70.149	59.703	63.269
Q8NQJ3	088	Q8NQJ3_088_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	75.568	36.768	86.621
Q8NQJ3	033	Q8NQJ3_033_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	67.249	59.203	62.083
Q8NQJ3	022	Q8NQJ3_022_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	63.668	56.737	64.141
Q8NQJ3	U100-005	Q8NQJ3_U100-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	85.636	55.467	96.778
Q8NQJ3	044	Q8NQJ3_044_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	71.547	38.563	82.053
Q8NQJ3	026	Q8NQJ3_026_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	77.814	34.682	95.228
Q8NQJ3	U100-008	Q8NQJ3_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	85.913	55.82	97.102
Q8NQJ3	004	Q8NQJ3_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	44.208	33.539	47.279
Q8NQJ3	062	Q8NQJ3_062_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	58.391	39.094	56.709
Q8NQJ3	040	Q8NQJ3_040_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	79.662	51.11	87.801
Q8NQJ3	051	Q8NQJ3_051_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	75.217	35.359	87.89
Q8NQJ3	018	Q8NQJ3_018_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	68.511	42.085	72.738
Q8NQJ3	085	Q8NQJ3_085_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	67.261	34.663	74.554
Q8NQJ3	U10-009	Q8NQJ3_U10-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	83.633	48.296	96.689
Q8NQJ3	066	Q8NQJ3_066_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	54.209	35.747	59.427
Q8NQJ3	U100-009	Q8NQJ3_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	84.729	51.32	97.16
Q8NQJ3	084	Q8NQJ3_084_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	52.81	42.032	47.38
Q8NQJ3	045	Q8NQJ3_045_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	77.83	42.733	88.436
Q8NQJ3	005	Q8NQJ3_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	72.12	43.308	75.927
Q8NQJ3	008	Q8NQJ3_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	77.188	40.447	87.977
Q8NQJ3	U100-004	Q8NQJ3_U100-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	86.055	57.152	96.753
Q8NQJ3	023	Q8NQJ3_023_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	71.803	45.859	74.743
Q8NQJ3	076	Q8NQJ3_076_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	61.774	38.328	66.068
Q8NQJ3	050	Q8NQJ3_050_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	69.501	43.592	71.48
Q8NQJ3	067	Q8NQJ3_067_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	64.606	42.128	62.157
Q8NQJ3	U10-008	Q8NQJ3_U10-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	82.901	46.251	96.689
Q8NQJ3	001	Q8NQJ3_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	51.335	38.006	47.128
Q8NQJ3	U10-001	Q8NQJ3_U10-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	83.509	47.384	96.719
Q8NQJ3	041	Q8NQJ3_041_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	60.869	41.01	63.318
Q8NQJ3	U100-000	Q8NQJ3_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	84.402	49.889	97.25
Q8NQJ3	054	Q8NQJ3_054_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	71.211	44.94	73.759
Q8NQJ3	019	Q8NQJ3_019_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	76.179	46.964	80.144
Q8NQJ3	010	Q8NQJ3_010_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	66.628	32.369	78.652
Q8NQJ3	032	Q8NQJ3_032_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	67.767	41.881	70.236
Q8NQJ3	U10-005	Q8NQJ3_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	84.805	52.42	96.942
Q8NQJ3	059	Q8NQJ3_059_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	61.888	32.861	66.193
Q8NQJ3	080	Q8NQJ3_080_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	67.912	37.575	72.857
Q8NQJ3	036	Q8NQJ3_036_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	64.683	31.903	69.78
Q8NQJ3	027	Q8NQJ3_027_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	42.853	36.367	39.217
Q8NQJ3	072	Q8NQJ3_072_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	48.666	28.083	46.499
Q8NQJ3	063	Q8NQJ3_063_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	74.957	46.747	77.838
Q8NQJ3	048	Q8NQJ3_048_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	65.626	39.238	64.59
Q8NQJ3	014	Q8NQJ3_014_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	62.362	42.949	55.562
Q8NQJ3	003	Q8NQJ3_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	60.765	53.889	59.872
Q8NQJ3	021	Q8NQJ3_021_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	57.449	35.334	52.103
Q8NQJ3	028	Q8NQJ3_028_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	80.3	37.958	96.507
Q8NQJ3	U10-007	Q8NQJ3_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	83.441	48.288	96.692
Q8NQJ3	065	Q8NQJ3_065_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	73.108	40.428	79.175
Q8NQJ3	039	Q8NQJ3_039_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	68.931	47.674	68.916
Q8NQJ3	056	Q8NQJ3_056_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	52.048	36.719	47.138
Q8NQJ3	012	Q8NQJ3_012_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	68.509	43.336	71.215
Q8NQJ3	043	Q8NQJ3_043_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	69.712	34.959	74.343
Q8NQJ3	061	Q8NQJ3_061_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	61.334	47.457	68.177
Q8NQJ3	U100-002	Q8NQJ3_U100-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	85.265	53.618	97.045
Q8NQJ3	079	Q8NQJ3_079_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	72.962	45.446	76.011
Q8NQJ3	047	Q8NQJ3_047_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	69.955	47.338	72.08
Q8NQJ3	U10-003	Q8NQJ3_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	85.104	53.952	96.743
Q8NQJ3	030	Q8NQJ3_030_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	65.682	46.44	59.106
Q8NQJ3	034	Q8NQJ3_034_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	55.276	38.585	49.605
Q8NQJ3	070	Q8NQJ3_070_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	70.573	42.077	75.4
Q8NQJ3	016	Q8NQJ3_016_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	68.759	39.63	72.258
Q8NQJ3	052	Q8NQJ3_052_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	69.657	33.954	78.882
Q8NQJ3	074	Q8NQJ3_074_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	35.869	35.349	33.777
Q8NQJ3	025	Q8NQJ3_025_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	69.422	41.519	72.378
Q8NQJ3	U100-006	Q8NQJ3_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	83.372	46.095	97.332
Q8NQJ3	007	Q8NQJ3_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	70.322	49.61	72.963
Q8NQJ3	068	Q8NQJ3_068_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	45.35	40.286	34.242
Q8NQJ3	082	Q8NQJ3_082_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	45.562	28.879	42.392
Q8NQJ3	086	Q8NQJ3_086_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	72.904	35.979	82.887
Q8NQJ3	006	Q8NQJ3_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	53.789	38.326	48.972
Q8NQJ3	069	Q8NQJ3_069_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	75.542	49.116	77.878
Q8NQJ3	029	Q8NQJ3_029_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	68.222	38.841	71.417
Q8NQJ3	071	Q8NQJ3_071_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	61.056	34.0	68.634
Q8NQJ3	083	Q8NQJ3_083_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	63.937	46.315	58.997
Q8NQJ3	075	Q8NQJ3_075_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	36.699	34.074	39.139
Q8NQJ3	038	Q8NQJ3_038_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	70.785	43.244	73.529
Q8NQJ3	035	Q8NQJ3_035_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	66.05	45.484	64.641
Q8NQJ3	053	Q8NQJ3_053_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	60.27	43.237	54.878
Q8NQJ3	U100-007	Q8NQJ3_U100-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	85.131	52.988	97.072
Q8NQJ3	U10-006	Q8NQJ3_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	83.138	45.636	97.052
Q8NQJ3	024	Q8NQJ3_024_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	81.173	54.832	87.638
Q8NQJ3	013	Q8NQJ3_013_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	71.954	40.404	80.901
Q8NQJ3	046	Q8NQJ3_046_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	69.796	38.726	74.723
Q8NQJ3	U100-003	Q8NQJ3_U100-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	83.264	45.104	97.64
Q8NQJ3	020	Q8NQJ3_020_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	45.656	37.257	46.699
Q8NQJ3	042	Q8NQJ3_042_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	65.408	43.55	61.859
Q8NQJ3	060	Q8NQJ3_060_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	63.927	44.768	56.986
Q8NQJ3	U10-002	Q8NQJ3_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	85.45	54.294	96.947
Q8NQJ3	064	Q8NQJ3_064_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	69.767	44.303	69.586
Q8NQJ3	002	Q8NQJ3_002_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	64.949	46.745	59.632
Q8NQJ3	031	Q8NQJ3_031_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	70.48	38.844	74.679
Q8NQJ3	057	Q8NQJ3_057_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	61.299	31.212	63.414
Q8NQJ3	087	Q8NQJ3_087_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	73.395	41.792	79.719
Q8NQJ3	078	Q8NQJ3_078_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	75.614	39.722	86.338
Q8NQJ3	017	Q8NQJ3_017_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	1-40	68-117	Closed	Autoinhibited	69.043	41.556	70.703
P29350	011	P29350_011_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-105	244-515	Open	Active	66.411	82.451	63.102
P29350	U100-006	P29350_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	1-105	244-515	Open	Active	88.315	94.656	95.401
P29350	022	P29350_022_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1-105	244-515	Open	Active	58.405	71.724	54.232
P29350	037	P29350_037_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	1-105	244-515	Open	Active	66.841	63.735	69.724
P29350	U10-002	P29350_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-105	244-515	Open	Active	83.006	87.136	91.215
P29350	026	P29350_026_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	1-105	244-515	Open	Active	63.765	84.692	54.746
P29350	U100-002	P29350_U100-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-105	244-515	Open	Active	88.196	93.453	95.197
P29350	000	P29350_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	1-105	244-515	Open	Active	49.201	53.228	51.004
P29350	033	P29350_033_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	1-105	244-515	Open	Active	72.36	82.133	65.978
P29350	U10-006	P29350_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-105	244-515	Open	Active	81.633	86.814	87.277
P29350	004	P29350_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1-105	244-515	Open	Active	79.54	84.59	85.258
P29350	009	P29350_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	1-105	244-515	Open	Active	63.562	80.811	59.455
P29350	018	P29350_018_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	1-105	244-515	Open	Active	77.207	81.319	75.438
P29350	015	P29350_015_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1-105	244-515	Open	Active	75.45	84.084	75.661
P29350	036	P29350_036_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-105	244-515	Open	Active	59.729	55.243	65.011
P29350	U100-007	P29350_U100-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1-105	244-515	Open	Active	87.902	92.878	95.456
P29350	027	P29350_027_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-105	244-515	Open	Active	58.75	62.329	54.806
P29350	005	P29350_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-105	244-515	Open	Active	54.317	64.97	48.498
P29350	008	P29350_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	1-105	244-515	Open	Active	61.368	81.375	54.154
P29350	U10-007	P29350_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-105	244-515	Open	Active	81.71	84.084	89.903
P29350	U100-003	P29350_U100-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-105	244-515	Open	Active	88.272	93.752	95.651
P29350	001	P29350_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-105	244-515	Open	Active	63.467	66.742	62.187
P29350	019	P29350_019_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-105	244-515	Open	Active	63.842	87.79	48.762
P29350	010	P29350_010_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	1-105	244-515	Open	Active	66.047	69.909	70.451
P29350	U10-003	P29350_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-105	244-515	Open	Active	82.67	88.518	90.399
P29350	014	P29350_014_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	1-105	244-515	Open	Active	53.495	43.571	56.147
P29350	032	P29350_032_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-105	244-515	Open	Active	64.755	85.113	58.496
P29350	023	P29350_023_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	1-105	244-515	Open	Active	55.644	71.315	51.901
P29350	025	P29350_025_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	1-105	244-515	Open	Active	65.408	77.457	65.035
