uniprot	pdb	cluster	region_1	region_2	complex_rmsd	1.0_aligned	1.0_comp	1.1_aligned	1.1_comp	1.2_aligned	1.2_comp	2.0_aligned	2.0_comp	2.1_aligned	2.1_comp	2.2_aligned	2.2_comp	2.3_aligned	2.3_comp	1_aligned	1_comp	2_aligned	2_comp	state	conformation
P62826	6cit	002	179-216	10-169	17.905	10.027	41.514	0	0	0	0	2.237	43.41	0	0	0	0	0	0	10.027	41.514	2.237	43.41	nan	Open
P62826	6cit	009	179-216	10-169	16.591	7.451	27.879	0	0	0	0	2.901	40.456	0	0	0	0	0	0	7.451	27.879	2.901	40.456	nan	Open
P62826	6cit	001	179-216	10-169	10.572	10.257	49.365	0	0	0	0	2.078	25.767	0	0	0	0	0	0	10.257	49.365	2.078	25.767	nan	Open
P62826	6cit	007	179-216	10-169	19.001	8.987	29.585	0	0	0	0	6.048	44.119	0	0	0	0	0	0	8.987	29.585	6.048	44.119	nan	Open
P62826	6cit	U10-000	179-216	10-169	17.086	9.622	66.135	0	0	0	0	2.174	42.085	0	0	0	0	0	0	9.622	66.135	2.174	42.085	nan	Open
P62826	6kft	008	179-216	10-169	12.642	8.168	24.467	0	0	0	0	10.576	36.93	0	0	0	0	0	0	8.168	24.467	10.576	36.93	nan	Open
P62826	6kft	003	179-216	10-169	13.764	9.162	26.588	0	0	0	0	3.091	33.292	0	0	0	0	0	0	9.162	26.588	3.091	33.292	nan	Open
P62826	6kft	006	179-216	10-169	13.123	8.767	22.728	0	0	0	0	13.121	20.082	0	0	0	0	0	0	8.767	22.728	13.121	20.082	nan	Open
P62826	6kft	000	179-216	10-169	13.001	9.374	59.47	0	0	0	0	1.786	31.959	0	0	0	0	0	0	9.374	59.47	1.786	31.959	nan	Open
P62826	6kft	005	179-216	10-169	16.148	7.807	27.023	0	0	0	0	2.624	39.551	0	0	0	0	0	0	7.807	27.023	2.624	39.551	nan	Open
P62826	6kft	U100-000	179-216	10-169	12.429	12.441	56.751	0	0	0	0	1.509	30.555	0	0	0	0	0	0	12.441	56.751	1.509	30.555	nan	Open
P62826	6kft	004	179-216	10-169	9.625	9.528	19.276	0	0	0	0	2.351	22.978	0	0	0	0	0	0	9.528	19.276	2.351	22.978	nan	Open
P62826	6kft	002	179-216	10-169	17.646	9.905	41.326	0	0	0	0	2.278	42.738	0	0	0	0	0	0	9.905	41.326	2.278	42.738	nan	Open
P62826	6kft	009	179-216	10-169	16.49	7.638	28.322	0	0	0	0	2.907	40.192	0	0	0	0	0	0	7.638	28.322	2.907	40.192	nan	Open
P62826	6kft	001	179-216	10-169	10.496	9.977	48.698	0	0	0	0	2.114	25.654	0	0	0	0	0	0	9.977	48.698	2.114	25.654	nan	Open
P62826	6kft	007	179-216	10-169	19.0	8.917	28.511	0	0	0	0	6.046	44.279	0	0	0	0	0	0	8.917	28.511	6.046	44.279	nan	Open
P62826	6kft	U10-000	179-216	10-169	16.978	9.626	67.479	0	0	0	0	2.229	41.868	0	0	0	0	0	0	9.626	67.479	2.229	41.868	nan	Open
P62826	6lq9	008	179-216	10-169	12.801	8.249	23.025	0	0	0	0	10.578	37.455	0	0	0	0	0	0	8.249	23.025	10.578	37.455	nan	Open
P62826	6lq9	003	179-216	10-169	14.19	8.804	23.92	0	0	0	0	3.101	33.621	0	0	0	0	0	0	8.804	23.92	3.101	33.621	nan	Open
P62826	6lq9	006	179-216	10-169	13.05	8.751	21.464	0	0	0	0	13.135	20.255	0	0	0	0	0	0	8.751	21.464	13.135	20.255	nan	Open
P62826	6lq9	000	179-216	10-169	12.984	8.992	53.481	0	0	0	0	1.79	31.148	0	0	0	0	0	0	8.992	53.481	1.79	31.148	nan	Open
P62826	6lq9	005	179-216	10-169	16.549	7.976	26.772	0	0	0	0	2.615	39.678	0	0	0	0	0	0	7.976	26.772	2.615	39.678	nan	Open
P62826	6lq9	U100-000	179-216	10-169	12.588	12.545	57.646	0	0	0	0	1.521	30.313	0	0	0	0	0	0	12.545	57.646	1.521	30.313	nan	Open
P62826	6lq9	004	179-216	10-169	10.027	10.14	14.154	0	0	0	0	2.356	23.492	0	0	0	0	0	0	10.14	14.154	2.356	23.492	nan	Open
P62826	6lq9	002	179-216	10-169	17.919	9.806	38.234	0	0	0	0	2.243	42.459	0	0	0	0	0	0	9.806	38.234	2.243	42.459	nan	Open
P62826	6lq9	009	179-216	10-169	16.981	7.513	27.888	0	0	0	0	2.921	40.488	0	0	0	0	0	0	7.513	27.888	2.921	40.488	nan	Open
P62826	6lq9	001	179-216	10-169	10.481	9.612	43.103	0	0	0	0	2.136	24.971	0	0	0	0	0	0	9.612	43.103	2.136	24.971	nan	Open
P62826	6lq9	007	179-216	10-169	19.506	9.325	27.185	0	0	0	0	6.042	44.499	0	0	0	0	0	0	9.325	27.185	6.042	44.499	nan	Open
P62826	6lq9	U10-000	179-216	10-169	17.006	9.209	61.93	0	0	0	0	2.217	40.963	0	0	0	0	0	0	9.209	61.93	2.217	40.963	nan	Open
P62826	6m60	008	179-216	10-169	12.686	8.275	27.471	0	0	0	0	10.549	37.75	0	0	0	0	0	0	8.275	27.471	10.549	37.75	nan	Open
P62826	6m60	003	179-216	10-169	14.257	9.698	30.181	0	0	0	0	3.038	34.214	0	0	0	0	0	0	9.698	30.181	3.038	34.214	nan	Open
P62826	6m60	006	179-216	10-169	13.085	9.049	28.679	0	0	0	0	13.172	20.347	0	0	0	0	0	0	9.049	28.679	13.172	20.347	nan	Open
P62826	6m60	000	179-216	10-169	13.112	9.942	64.849	0	0	0	0	1.778	31.879	0	0	0	0	0	0	9.942	64.849	1.778	31.879	nan	Open
P62826	6m60	005	179-216	10-169	16.706	8.476	33.117	0	0	0	0	2.55	40.46	0	0	0	0	0	0	8.476	33.117	2.55	40.46	nan	Open
P62826	6m60	U100-000	179-216	10-169	12.641	12.614	59.962	0	0	0	0	1.473	30.707	0	0	0	0	0	0	12.614	59.962	1.473	30.707	nan	Open
P62826	6m60	004	179-216	10-169	9.905	10.399	32.382	0	0	0	0	2.28	23.4	0	0	0	0	0	0	10.399	32.382	2.28	23.4	nan	Open
P62826	6m60	002	179-216	10-169	18.02	9.88	45.014	0	0	0	0	2.133	43.174	0	0	0	0	0	0	9.88	45.014	2.133	43.174	nan	Open
P62826	6m60	009	179-216	10-169	16.942	7.31	28.211	0	0	0	0	2.925	40.801	0	0	0	0	0	0	7.31	28.211	2.925	40.801	nan	Open
P62826	6m60	001	179-216	10-169	10.529	10.568	55.06	0	0	0	0	2.067	25.438	0	0	0	0	0	0	10.568	55.06	2.067	25.438	nan	Open
P62826	6m60	007	179-216	10-169	19.476	9.144	32.712	0	0	0	0	6.094	44.895	0	0	0	0	0	0	9.144	32.712	6.094	44.895	nan	Open
P62826	6m60	U10-000	179-216	10-169	17.214	10.272	72.582	0	0	0	0	2.14	41.967	0	0	0	0	0	0	10.272	72.582	2.14	41.967	nan	Open
P62826	6m6x	008	179-216	10-169	12.689	8.187	27.376	0	0	0	0	10.589	37.688	0	0	0	0	0	0	8.187	27.376	10.589	37.688	nan	Open
P62826	6m6x	003	179-216	10-169	14.211	9.493	29.826	0	0	0	0	2.994	34.172	0	0	0	0	0	0	9.493	29.826	2.994	34.172	nan	Open
P62826	6m6x	006	179-216	10-169	13.091	8.766	27.464	0	0	0	0	13.221	20.281	0	0	0	0	0	0	8.766	27.464	13.221	20.281	nan	Open
P62826	6m6x	000	179-216	10-169	13.08	9.706	64.019	0	0	0	0	1.813	31.889	0	0	0	0	0	0	9.706	64.019	1.813	31.889	nan	Open
P62826	6m6x	005	179-216	10-169	16.66	8.223	32.725	0	0	0	0	2.552	40.443	0	0	0	0	0	0	8.223	32.725	2.552	40.443	nan	Open
P62826	6m6x	U100-000	179-216	10-169	12.601	11.967	58.158	0	0	0	0	1.533	30.656	0	0	0	0	0	0	11.967	58.158	1.533	30.656	nan	Open
P62826	6m6x	004	179-216	10-169	9.825	10.251	32.274	0	0	0	0	2.281	23.262	0	0	0	0	0	0	10.251	32.274	2.281	23.262	nan	Open
P62826	6m6x	002	179-216	10-169	18.013	9.722	44.549	0	0	0	0	2.172	43.209	0	0	0	0	0	0	9.722	44.549	2.172	43.209	nan	Open
P62826	6m6x	009	179-216	10-169	16.887	7.159	28.197	0	0	0	0	2.887	40.778	0	0	0	0	0	0	7.159	28.197	2.887	40.778	nan	Open
P62826	6m6x	001	179-216	10-169	10.484	10.386	54.342	0	0	0	0	2.101	25.334	0	0	0	0	0	0	10.386	54.342	2.101	25.334	nan	Open
P62826	6m6x	007	179-216	10-169	19.455	8.998	32.631	0	0	0	0	6.054	44.987	0	0	0	0	0	0	8.998	32.631	6.054	44.987	nan	Open
P62826	6m6x	U10-000	179-216	10-169	17.193	9.892	71.048	0	0	0	0	2.163	42.104	0	0	0	0	0	0	9.892	71.048	2.163	42.104	nan	Open
P62826	6x2m	008	179-216	10-169	12.772	8.155	25.231	0	0	0	0	10.572	37.477	0	0	0	0	0	0	8.155	25.231	10.572	37.477	nan	Open
P62826	6x2m	003	179-216	10-169	14.3	9.107	26.566	0	0	0	0	3.122	33.876	0	0	0	0	0	0	9.107	26.566	3.122	33.876	nan	Open
P62826	6x2m	006	179-216	10-169	13.044	8.675	23.179	0	0	0	0	13.151	20.159	0	0	0	0	0	0	8.675	23.179	13.151	20.159	nan	Open
P62826	6x2m	000	179-216	10-169	13.057	9.115	54.712	0	0	0	0	1.783	31.4	0	0	0	0	0	0	9.115	54.712	1.783	31.4	nan	Open
P62826	6x2m	005	179-216	10-169	16.737	7.871	27.507	0	0	0	0	2.623	40.119	0	0	0	0	0	0	7.871	27.507	2.623	40.119	nan	Open
P62826	6x2m	U100-000	179-216	10-169	12.603	12.561	57.282	0	0	0	0	1.497	30.274	0	0	0	0	0	0	12.561	57.282	1.497	30.274	nan	Open
P62826	6x2m	004	179-216	10-169	9.918	10.417	13.072	0	0	0	0	2.34	23.187	0	0	0	0	0	0	10.417	13.072	2.34	23.187	nan	Open
P62826	6x2m	002	179-216	10-169	17.92	9.787	40.671	0	0	0	0	2.205	42.86	0	0	0	0	0	0	9.787	40.671	2.205	42.86	nan	Open
P62826	6x2m	009	179-216	10-169	16.984	7.607	28.067	0	0	0	0	2.92	40.533	0	0	0	0	0	0	7.607	28.067	2.92	40.533	nan	Open
P62826	6x2m	001	179-216	10-169	10.453	9.879	46.748	0	0	0	0	2.109	24.914	0	0	0	0	0	0	9.879	46.748	2.109	24.914	nan	Open
P62826	6x2m	007	179-216	10-169	19.627	8.883	29.651	0	0	0	0	6.113	44.778	0	0	0	0	0	0	8.883	29.651	6.113	44.778	nan	Open
P62826	6x2m	U10-000	179-216	10-169	17.159	9.389	64.427	0	0	0	0	2.184	41.405	0	0	0	0	0	0	9.389	64.427	2.184	41.405	nan	Open
P62826	6x2o	008	179-216	10-169	12.753	8.158	25.026	0	0	0	0	10.558	37.301	0	0	0	0	0	0	8.158	25.026	10.558	37.301	nan	Open
P62826	6x2o	003	179-216	10-169	14.256	9.303	27.327	0	0	0	0	3.113	33.752	0	0	0	0	0	0	9.303	27.327	3.113	33.752	nan	Open
P62826	6x2o	006	179-216	10-169	13.034	8.677	23.25	0	0	0	0	13.142	20.036	0	0	0	0	0	0	8.677	23.25	13.142	20.036	nan	Open
P62826	6x2o	000	179-216	10-169	13.071	9.11	54.819	0	0	0	0	1.799	31.43	0	0	0	0	0	0	9.11	54.819	1.799	31.43	nan	Open
P62826	6x2o	005	179-216	10-169	16.693	7.872	27.395	0	0	0	0	2.636	40.03	0	0	0	0	0	0	7.872	27.395	2.636	40.03	nan	Open
P62826	6x2o	U100-000	179-216	10-169	12.581	12.483	57.025	0	0	0	0	1.517	30.218	0	0	0	0	0	0	12.483	57.025	1.517	30.218	nan	Open
P62826	6x2o	004	179-216	10-169	9.901	10.596	12.817	0	0	0	0	2.345	23.114	0	0	0	0	0	0	10.596	12.817	2.345	23.114	nan	Open
P62826	6x2o	002	179-216	10-169	17.874	9.783	40.802	0	0	0	0	2.197	42.777	0	0	0	0	0	0	9.783	40.802	2.197	42.777	nan	Open
P62826	6x2o	009	179-216	10-169	16.953	7.613	28.081	0	0	0	0	2.938	40.433	0	0	0	0	0	0	7.613	28.081	2.938	40.433	nan	Open
P62826	6x2o	001	179-216	10-169	10.471	9.872	46.881	0	0	0	0	2.136	24.954	0	0	0	0	0	0	9.872	46.881	2.136	24.954	nan	Open
P62826	6x2o	007	179-216	10-169	19.578	8.878	29.543	0	0	0	0	6.08	44.652	0	0	0	0	0	0	8.878	29.543	6.08	44.652	nan	Open
P62826	6x2o	U10-000	179-216	10-169	17.159	9.388	64.352	0	0	0	0	2.175	41.439	0	0	0	0	0	0	9.388	64.352	2.175	41.439	nan	Open
P62826	6x2p	008	179-216	10-169	12.692	8.249	24.322	0	0	0	0	10.558	37.556	0	0	0	0	0	0	8.249	24.322	10.558	37.556	nan	Open
P62826	6x2p	003	179-216	10-169	13.951	9.204	26.266	0	0	0	0	3.117	34.158	0	0	0	0	0	0	9.204	26.266	3.117	34.158	nan	Open
P62826	6x2p	006	179-216	10-169	13.086	8.862	24.183	0	0	0	0	13.166	20.802	0	0	0	0	0	0	8.862	24.183	13.166	20.802	nan	Open
P62826	6x2p	000	179-216	10-169	13.108	9.255	57.16	0	0	0	0	1.743	32.608	0	0	0	0	0	0	9.255	57.16	1.743	32.608	nan	Open
P62826	6x2p	005	179-216	10-169	16.283	7.851	27.703	0	0	0	0	2.597	40.313	0	0	0	0	0	0	7.851	27.703	2.597	40.313	nan	Open
P62826	6x2p	U100-000	179-216	10-169	12.607	14.468	62.203	0	0	0	0	1.48	31.342	0	0	0	0	0	0	14.468	62.203	1.48	31.342	nan	Open
P62826	6x2p	004	179-216	10-169	9.587	10.233	13.673	0	0	0	0	2.345	23.117	0	0	0	0	0	0	10.233	13.673	2.345	23.117	nan	Open
P62826	6x2p	002	179-216	10-169	17.814	10.03	42.332	0	0	0	0	2.219	43.601	0	0	0	0	0	0	10.03	42.332	2.219	43.601	nan	Open
P62826	6x2p	009	179-216	10-169	16.381	7.422	27.952	0	0	0	0	2.907	40.356	0	0	0	0	0	0	7.422	27.952	2.907	40.356	nan	Open
P62826	6x2p	001	179-216	10-169	10.667	10.061	47.94	0	0	0	0	2.097	26.257	0	0	0	0	0	0	10.061	47.94	2.097	26.257	nan	Open
P62826	6x2p	007	179-216	10-169	18.634	9.019	29.11	0	0	0	0	6.093	43.658	0	0	0	0	0	0	9.019	29.11	6.093	43.658	nan	Open
P62826	6x2p	U10-000	179-216	10-169	17.173	9.661	66.411	0	0	0	0	2.195	42.833	0	0	0	0	0	0	9.661	66.411	2.195	42.833	nan	Open
P62826	6x2r	008	179-216	10-169	12.732	8.234	24.525	0	0	0	0	10.604	37.68	0	0	0	0	0	0	8.234	24.525	10.604	37.68	nan	Open
P62826	6x2r	003	179-216	10-169	13.99	9.41	27.297	0	0	0	0	3.14	34.239	0	0	0	0	0	0	9.41	27.297	3.14	34.239	nan	Open
P62826	6x2r	006	179-216	10-169	13.112	8.835	24.365	0	0	0	0	13.188	20.717	0	0	0	0	0	0	8.835	24.365	13.188	20.717	nan	Open
P62826	6x2r	000	179-216	10-169	13.031	9.164	56.317	0	0	0	0	1.786	32.375	0	0	0	0	0	0	9.164	56.317	1.786	32.375	nan	Open
P62826	6x2r	005	179-216	10-169	16.28	7.825	28.094	0	0	0	0	2.611	40.315	0	0	0	0	0	0	7.825	28.094	2.611	40.315	nan	Open
P62826	6x2r	U100-000	179-216	10-169	12.534	14.407	62.124	0	0	0	0	1.513	31.167	0	0	0	0	0	0	14.407	62.124	1.513	31.167	nan	Open
P62826	6x2r	004	179-216	10-169	9.69	10.269	13.732	0	0	0	0	2.4	23.398	0	0	0	0	0	0	10.269	13.732	2.4	23.398	nan	Open
P62826	6x2r	002	179-216	10-169	17.689	10.02	42.259	0	0	0	0	2.251	43.404	0	0	0	0	0	0	10.02	42.259	2.251	43.404	nan	Open
P62826	6x2r	009	179-216	10-169	16.464	7.384	28.093	0	0	0	0	2.909	40.566	0	0	0	0	0	0	7.384	28.093	2.909	40.566	nan	Open
P62826	6x2r	001	179-216	10-169	10.555	10.497	51.248	0	0	0	0	2.098	26.008	0	0	0	0	0	0	10.497	51.248	2.098	26.008	nan	Open
P62826	6x2r	007	179-216	10-169	18.663	8.96	29.326	0	0	0	0	6.115	43.642	0	0	0	0	0	0	8.96	29.326	6.115	43.642	nan	Open
P62826	6x2r	U10-000	179-216	10-169	17.078	9.678	66.611	0	0	0	0	2.227	42.576	0	0	0	0	0	0	9.678	66.611	2.227	42.576	nan	Open
P62826	6x2s	008	179-216	10-169	12.535	8.238	23.98	0	0	0	0	10.461	37.364	0	0	0	0	0	0	8.238	23.98	10.461	37.364	nan	Open
P62826	6x2s	003	179-216	10-169	13.887	9.095	25.705	0	0	0	0	3.061	34.124	0	0	0	0	0	0	9.095	25.705	3.061	34.124	nan	Open
P62826	6x2s	006	179-216	10-169	13.097	8.833	23.745	0	0	0	0	13.172	20.765	0	0	0	0	0	0	8.833	23.745	13.172	20.765	nan	Open
P62826	6x2s	000	179-216	10-169	13.124	9.304	58.079	0	0	0	0	1.775	32.721	0	0	0	0	0	0	9.304	58.079	1.775	32.721	nan	Open
P62826	6x2s	005	179-216	10-169	16.202	7.841	27.491	0	0	0	0	2.569	40.26	0	0	0	0	0	0	7.841	27.491	2.569	40.26	nan	Open
P62826	6x2s	U100-000	179-216	10-169	12.591	14.171	61.248	0	0	0	0	1.493	31.402	0	0	0	0	0	0	14.171	61.248	1.493	31.402	nan	Open
P62826	6x2s	004	179-216	10-169	9.549	10.189	14.012	0	0	0	0	2.301	23.127	0	0	0	0	0	0	10.189	14.012	2.301	23.127	nan	Open
P62826	6x2s	002	179-216	10-169	17.755	10.05	42.548	0	0	0	0	2.248	43.664	0	0	0	0	0	0	10.05	42.548	2.248	43.664	nan	Open
P62826	6x2s	009	179-216	10-169	16.313	7.472	28.047	0	0	0	0	2.862	40.324	0	0	0	0	0	0	7.472	28.047	2.862	40.324	nan	Open
P62826	6x2s	001	179-216	10-169	10.665	10.124	48.735	0	0	0	0	2.064	26.382	0	0	0	0	0	0	10.124	48.735	2.064	26.382	nan	Open
P62826	6x2s	007	179-216	10-169	18.474	8.999	29.042	0	0	0	0	6.021	43.371	0	0	0	0	0	0	8.999	29.042	6.021	43.371	nan	Open
P62826	6x2s	U10-000	179-216	10-169	17.178	9.69	66.82	0	0	0	0	2.187	42.996	0	0	0	0	0	0	9.69	66.82	2.187	42.996	nan	Open
P62826	6x2u	008	179-216	10-169	12.685	8.224	24.237	0	0	0	0	10.56	37.512	0	0	0	0	0	0	8.224	24.237	10.56	37.512	nan	Open
P62826	6x2u	003	179-216	10-169	13.935	9.159	26.157	0	0	0	0	3.096	34.152	0	0	0	0	0	0	9.159	26.157	3.096	34.152	nan	Open
P62826	6x2u	006	179-216	10-169	13.071	8.825	24.178	0	0	0	0	13.142	20.795	0	0	0	0	0	0	8.825	24.178	13.142	20.795	nan	Open
P62826	6x2u	000	179-216	10-169	13.115	9.206	57.048	0	0	0	0	1.757	32.581	0	0	0	0	0	0	9.206	57.048	1.757	32.581	nan	Open
P62826	6x2u	005	179-216	10-169	16.27	7.795	27.939	0	0	0	0	2.576	40.323	0	0	0	0	0	0	7.795	27.939	2.576	40.323	nan	Open
P62826	6x2u	U100-000	179-216	10-169	12.612	14.385	62.004	0	0	0	0	1.486	31.359	0	0	0	0	0	0	14.385	62.004	1.486	31.359	nan	Open
P62826	6x2u	004	179-216	10-169	9.572	10.292	13.483	0	0	0	0	2.329	23.105	0	0	0	0	0	0	10.292	13.483	2.329	23.105	nan	Open
P62826	6x2u	002	179-216	10-169	17.806	10.001	42.533	0	0	0	0	2.237	43.67	0	0	0	0	0	0	10.001	42.533	2.237	43.67	nan	Open
P62826	6x2u	009	179-216	10-169	16.379	7.367	27.959	0	0	0	0	2.898	40.342	0	0	0	0	0	0	7.367	27.959	2.898	40.342	nan	Open
P62826	6x2u	001	179-216	10-169	10.669	10.487	51.367	0	0	0	0	2.069	26.343	0	0	0	0	0	0	10.487	51.367	2.069	26.343	nan	Open
P62826	6x2u	007	179-216	10-169	18.628	8.993	29.141	0	0	0	0	6.058	43.641	0	0	0	0	0	0	8.993	29.141	6.058	43.641	nan	Open
P62826	6x2u	U10-000	179-216	10-169	17.173	9.698	66.896	0	0	0	0	2.217	42.802	0	0	0	0	0	0	9.698	66.896	2.217	42.802	nan	Open
P62826	6x2v	008	179-216	10-169	12.604	8.507	22.658	0	0	0	0	10.605	37.051	0	0	0	0	0	0	8.507	22.658	10.605	37.051	nan	Open
P62826	6x2v	003	179-216	10-169	13.267	9.483	21.576	0	0	0	0	3.1	34.486	0	0	0	0	0	0	9.483	21.576	3.1	34.486	nan	Open
P62826	6x2v	006	179-216	10-169	13.228	9.095	20.892	0	0	0	0	13.207	21.41	0	0	0	0	0	0	9.095	20.892	13.207	21.41	nan	Open
P62826	6x2v	000	179-216	10-169	12.728	9.414	57.09	0	0	0	0	1.791	33.58	0	0	0	0	0	0	9.414	57.09	1.791	33.58	nan	Open
P62826	6x2v	005	179-216	10-169	15.263	8.099	26.179	0	0	0	0	2.608	40.069	0	0	0	0	0	0	8.099	26.179	2.608	40.069	nan	Open
P62826	6x2v	U100-000	179-216	10-169	12.289	14.718	60.341	0	0	0	0	1.532	32.368	0	0	0	0	0	0	14.718	60.341	1.532	32.368	nan	Open
P62826	6x2v	004	179-216	10-169	9.22	10.292	14.91	0	0	0	0	2.314	23.609	0	0	0	0	0	0	10.292	14.91	2.314	23.609	nan	Open
P62826	6x2v	002	179-216	10-169	17.08	10.377	39.705	0	0	0	0	2.258	44.094	0	0	0	0	0	0	10.377	39.705	2.258	44.094	nan	Open
P62826	6x2v	009	179-216	10-169	15.46	7.407	28.202	0	0	0	0	2.924	40.404	0	0	0	0	0	0	7.407	28.202	2.924	40.404	nan	Open
P62826	6x2v	001	179-216	10-169	10.593	10.73	50.16	0	0	0	0	2.099	27.677	0	0	0	0	0	0	10.73	50.16	2.099	27.677	nan	Open
P62826	6x2v	007	179-216	10-169	16.805	9.74	26.215	0	0	0	0	6.097	40.95	0	0	0	0	0	0	9.74	26.215	6.097	40.95	nan	Open
P62826	6x2v	U10-000	179-216	10-169	16.634	9.785	65.155	0	0	0	0	2.196	43.983	0	0	0	0	0	0	9.785	65.155	2.196	43.983	nan	Open
P62826	6x2w	008	179-216	10-169	12.72	8.151	23.974	0	0	0	0	10.629	37.41	0	0	0	0	0	0	8.151	23.974	10.629	37.41	nan	Open
P62826	6x2w	003	179-216	10-169	13.895	9.237	26.835	0	0	0	0	3.124	34.061	0	0	0	0	0	0	9.237	26.835	3.124	34.061	nan	Open
P62826	6x2w	006	179-216	10-169	13.068	8.715	23.377	0	0	0	0	13.153	20.68	0	0	0	0	0	0	8.715	23.377	13.153	20.68	nan	Open
P62826	6x2w	000	179-216	10-169	13.13	9.164	57.277	0	0	0	0	1.754	32.652	0	0	0	0	0	0	9.164	57.277	1.754	32.652	nan	Open
P62826	6x2w	005	179-216	10-169	16.241	7.777	27.57	0	0	0	0	2.63	40.211	0	0	0	0	0	0	7.777	27.57	2.63	40.211	nan	Open
P62826	6x2w	U100-000	179-216	10-169	12.599	14.214	61.709	0	0	0	0	1.497	31.323	0	0	0	0	0	0	14.214	61.709	1.497	31.323	nan	Open
P62826	6x2w	004	179-216	10-169	9.527	10.166	13.645	0	0	0	0	2.313	23.017	0	0	0	0	0	0	10.166	13.645	2.313	23.017	nan	Open
P62826	6x2w	002	179-216	10-169	17.81	9.933	42.136	0	0	0	0	2.219	43.684	0	0	0	0	0	0	9.933	42.136	2.219	43.684	nan	Open
P62826	6x2w	009	179-216	10-169	16.338	7.41	28.069	0	0	0	0	2.951	40.249	0	0	0	0	0	0	7.41	28.069	2.951	40.249	nan	Open
P62826	6x2w	001	179-216	10-169	10.677	10.32	50.733	0	0	0	0	2.131	26.283	0	0	0	0	0	0	10.32	50.733	2.131	26.283	nan	Open
P62826	6x2w	007	179-216	10-169	18.643	8.942	28.918	0	0	0	0	6.088	43.565	0	0	0	0	0	0	8.942	28.918	6.088	43.565	nan	Open
P62826	6x2w	U10-000	179-216	10-169	17.194	9.502	65.967	0	0	0	0	2.158	42.884	0	0	0	0	0	0	9.502	65.967	2.158	42.884	nan	Open
P62826	6x2x	008	179-216	10-169	12.696	8.177	24.283	0	0	0	0	10.563	37.547	0	0	0	0	0	0	8.177	24.283	10.563	37.547	nan	Open
P62826	6x2x	003	179-216	10-169	13.931	8.969	25.334	0	0	0	0	3.039	34.14	0	0	0	0	0	0	8.969	25.334	3.039	34.14	nan	Open
P62826	6x2x	006	179-216	10-169	13.085	8.732	23.115	0	0	0	0	13.167	20.756	0	0	0	0	0	0	8.732	23.115	13.167	20.756	nan	Open
P62826	6x2x	000	179-216	10-169	13.122	9.15	56.915	0	0	0	0	1.784	32.606	0	0	0	0	0	0	9.15	56.915	1.784	32.606	nan	Open
P62826	6x2x	005	179-216	10-169	16.279	7.779	27.964	0	0	0	0	2.583	40.319	0	0	0	0	0	0	7.779	27.964	2.583	40.319	nan	Open
P62826	6x2x	U100-000	179-216	10-169	12.604	14.176	61.537	0	0	0	0	1.521	31.313	0	0	0	0	0	0	14.176	61.537	1.521	31.313	nan	Open
P62826	6x2x	004	179-216	10-169	9.6	10.248	13.603	0	0	0	0	2.317	23.158	0	0	0	0	0	0	10.248	13.603	2.317	23.158	nan	Open
P62826	6x2x	002	179-216	10-169	17.802	9.978	42.479	0	0	0	0	2.284	43.543	0	0	0	0	0	0	9.978	42.479	2.284	43.543	nan	Open
P62826	6x2x	009	179-216	10-169	16.382	7.368	27.962	0	0	0	0	2.857	40.365	0	0	0	0	0	0	7.368	27.962	2.857	40.365	nan	Open
P62826	6x2x	001	179-216	10-169	10.651	10.089	48.911	0	0	0	0	2.06	26.298	0	0	0	0	0	0	10.089	48.911	2.06	26.298	nan	Open
P62826	6x2x	007	179-216	10-169	18.625	8.965	29.252	0	0	0	0	6.052	43.653	0	0	0	0	0	0	8.965	29.252	6.052	43.653	nan	Open
P62826	6x2x	U10-000	179-216	10-169	17.179	9.623	66.664	0	0	0	0	2.235	42.816	0	0	0	0	0	0	9.623	66.664	2.235	42.816	nan	Open
P62826	6x2y	008	179-216	10-169	12.702	8.236	24.648	0	0	0	0	10.554	37.584	0	0	0	0	0	0	8.236	24.648	10.554	37.584	nan	Open
P62826	6x2y	003	179-216	10-169	13.978	9.31	26.884	0	0	0	0	3.068	34.219	0	0	0	0	0	0	9.31	26.884	3.068	34.219	nan	Open
P62826	6x2y	006	179-216	10-169	13.063	8.832	24.382	0	0	0	0	13.132	20.748	0	0	0	0	0	0	8.832	24.382	13.132	20.748	nan	Open
P62826	6x2y	000	179-216	10-169	13.053	9.284	57.599	0	0	0	0	1.733	32.451	0	0	0	0	0	0	9.284	57.599	1.733	32.451	nan	Open
P62826	6x2y	005	179-216	10-169	16.281	7.822	27.897	0	0	0	0	2.56	40.331	0	0	0	0	0	0	7.822	27.897	2.56	40.331	nan	Open
P62826	6x2y	U100-000	179-216	10-169	12.565	14.311	61.917	0	0	0	0	1.462	31.226	0	0	0	0	0	0	14.311	61.917	1.462	31.226	nan	Open
P62826	6x2y	004	179-216	10-169	9.648	10.209	13.748	0	0	0	0	2.286	23.336	0	0	0	0	0	0	10.209	13.748	2.286	23.336	nan	Open
P62826	6x2y	002	179-216	10-169	17.756	10.012	42.496	0	0	0	0	2.247	43.53	0	0	0	0	0	0	10.012	42.496	2.247	43.53	nan	Open
P62826	6x2y	009	179-216	10-169	16.436	7.37	28.029	0	0	0	0	2.873	40.517	0	0	0	0	0	0	7.37	28.029	2.873	40.517	nan	Open
