gene_name	uniprot	protein_length	region_1	region_2	pdb	chain	af_filename	gt_fn
SRC	P00523	533.0	148-245,246-266	81-142,521-533	3fj5	A	F-P00523-F1-model_v3.cif	3fj5.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	3g5d	A	F-P00523-F1-model_v3.cif	3g5d.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	3g6g	A	F-P00523-F1-model_v3.cif	3g6g.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	3g6h	A	F-P00523-F1-model_v3.cif	3g6h.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	3geq	A	F-P00523-F1-model_v3.cif	3geq.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	3lok	A	F-P00523-F1-model_v3.cif	3lok.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	3oez	A	F-P00523-F1-model_v3.cif	3oez.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	3of0	A	F-P00523-F1-model_v3.cif	3of0.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	3qlf	A	F-P00523-F1-model_v3.cif	3qlf.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	3qlg	A	F-P00523-F1-model_v3.cif	3qlg.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	3svv	A	F-P00523-F1-model_v3.cif	3svv.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	3tz7	A	F-P00523-F1-model_v3.cif	3tz7.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	3tz8	A	F-P00523-F1-model_v3.cif	3tz8.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	3tz9	A	F-P00523-F1-model_v3.cif	3tz9.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	3u4w	A	F-P00523-F1-model_v3.cif	3u4w.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	3u51	A	F-P00523-F1-model_v3.cif	3u51.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	3uqf	A	F-P00523-F1-model_v3.cif	3uqf.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	3uqg	A	F-P00523-F1-model_v3.cif	3uqg.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4agw	A	F-P00523-F1-model_v3.cif	4agw.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4dgg	A	F-P00523-F1-model_v3.cif	4dgg.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4fic	A	F-P00523-F1-model_v3.cif	4fic.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4hvu	A	F-P00523-F1-model_v3.cif	4hvu.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4hvv	A	F-P00523-F1-model_v3.cif	4hvv.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4hvw	A	F-P00523-F1-model_v3.cif	4hvw.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4jz3	A	F-P00523-F1-model_v3.cif	4jz3.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4jz4	A	F-P00523-F1-model_v3.cif	4jz4.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4le9	A	F-P00523-F1-model_v3.cif	4le9.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4lgg	A	F-P00523-F1-model_v3.cif	4lgg.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4lgh	A	F-P00523-F1-model_v3.cif	4lgh.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4mcv	A	F-P00523-F1-model_v3.cif	4mcv.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4o2p	A	F-P00523-F1-model_v3.cif	4o2p.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4oml	A	F-P00523-F1-model_v3.cif	4oml.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4omm	A	F-P00523-F1-model_v3.cif	4omm.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4omn	A	F-P00523-F1-model_v3.cif	4omn.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4omo	A	F-P00523-F1-model_v3.cif	4omo.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4omp	A	F-P00523-F1-model_v3.cif	4omp.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4omq	A	F-P00523-F1-model_v3.cif	4omq.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4qt7	A	F-P00523-F1-model_v3.cif	4qt7.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4rtu	A	F-P00523-F1-model_v3.cif	4rtu.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4rtv	A	F-P00523-F1-model_v3.cif	4rtv.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4rtw	A	F-P00523-F1-model_v3.cif	4rtw.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4rtx	A	F-P00523-F1-model_v3.cif	4rtx.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4rty	A	F-P00523-F1-model_v3.cif	4rty.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4rtz	A	F-P00523-F1-model_v3.cif	4rtz.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4u5j	A	F-P00523-F1-model_v3.cif	4u5j.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4ybj	A	F-P00523-F1-model_v3.cif	4ybj.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	4ybk	A	F-P00523-F1-model_v3.cif	4ybk.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	5bmm	A	F-P00523-F1-model_v3.cif	5bmm.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	5d10	A	F-P00523-F1-model_v3.cif	5d10.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	5d11	A	F-P00523-F1-model_v3.cif	5d11.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	5d12	A	F-P00523-F1-model_v3.cif	5d12.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	5ec7	A	F-P00523-F1-model_v3.cif	5ec7.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	5eca	A	F-P00523-F1-model_v3.cif	5eca.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	5i11	A	F-P00523-F1-model_v3.cif	5i11.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	5j5s	A	F-P00523-F1-model_v3.cif	5j5s.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	5k9i	A	F-P00523-F1-model_v3.cif	5k9i.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	5oav	A	F-P00523-F1-model_v3.cif	5oav.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	5ob0	A	F-P00523-F1-model_v3.cif	5ob0.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	5ob1	A	F-P00523-F1-model_v3.cif	5ob1.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	5ob2	A	F-P00523-F1-model_v3.cif	5ob2.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	5swh	A	F-P00523-F1-model_v3.cif	5swh.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	5sys	A	F-P00523-F1-model_v3.cif	5sys.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	5t0p	A	F-P00523-F1-model_v3.cif	5t0p.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	5teh	A	F-P00523-F1-model_v3.cif	5teh.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	5xp5	A	F-P00523-F1-model_v3.cif	5xp5.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	5xp7	A	F-P00523-F1-model_v3.cif	5xp7.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	6hve	A	F-P00523-F1-model_v3.cif	6hve.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	6hvf	A	F-P00523-F1-model_v3.cif	6hvf.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	6l8l	A	F-P00523-F1-model_v3.cif	6l8l.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	6wiw	A	F-P00523-F1-model_v3.cif	6wiw.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	6xvm	A	F-P00523-F1-model_v3.cif	6xvm.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	6xvn	A	F-P00523-F1-model_v3.cif	6xvn.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	6xvo	A	F-P00523-F1-model_v3.cif	6xvo.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	6xx2	A	F-P00523-F1-model_v3.cif	6xx2.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	6xx3	A	F-P00523-F1-model_v3.cif	6xx3.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	6xx4	A	F-P00523-F1-model_v3.cif	6xx4.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	6xx5	A	F-P00523-F1-model_v3.cif	6xx5.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	7a30	A	F-P00523-F1-model_v3.cif	7a30.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	7a31	A	F-P00523-F1-model_v3.cif	7a31.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	7a32	A	F-P00523-F1-model_v3.cif	7a32.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	7a33	A	F-P00523-F1-model_v3.cif	7a33.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	7a34	A	F-P00523-F1-model_v3.cif	7a34.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	7a35	A	F-P00523-F1-model_v3.cif	7a35.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	7a36	A	F-P00523-F1-model_v3.cif	7a36.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	7a37	A	F-P00523-F1-model_v3.cif	7a37.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	7a38	A	F-P00523-F1-model_v3.cif	7a38.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	7a39	A	F-P00523-F1-model_v3.cif	7a39.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	7a3a	A	F-P00523-F1-model_v3.cif	7a3a.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	7a3b	A	F-P00523-F1-model_v3.cif	7a3b.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	7a3c	A	F-P00523-F1-model_v3.cif	7a3c.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	7a3d	A	F-P00523-F1-model_v3.cif	7a3d.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	7a3e	A	F-P00523-F1-model_v3.cif	7a3e.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	7ah3	A	F-P00523-F1-model_v3.cif	7ah3.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	7d57	A	F-P00523-F1-model_v3.cif	7d57.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	7d5o	A	F-P00523-F1-model_v3.cif	7d5o.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	7ner	A	F-P00523-F1-model_v3.cif	7ner.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	7nes	A	F-P00523-F1-model_v3.cif	7nes.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	7net	A	F-P00523-F1-model_v3.cif	7net.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	7pvw	A	F-P00523-F1-model_v3.cif	7pvw.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	7pvx	A	F-P00523-F1-model_v3.cif	7pvx.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	7pvy	A	F-P00523-F1-model_v3.cif	7pvy.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	7pvz	A	F-P00523-F1-model_v3.cif	7pvz.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	7pw0	A	F-P00523-F1-model_v3.cif	7pw0.cif
SRC	P00523	533.0	148-245,246-266	81-142,521-533	7wf5	A	F-P00523-F1-model_v3.cif	7wf5.cif
NOS3	P29473	1205.0	593-637	522-795	1d0c	A	F-P29473-F1-model_v3.cif	1d0c.cif
NOS3	P29473	1205.0	593-637	522-795	1d0o	A	F-P29473-F1-model_v3.cif	1d0o.cif
NOS3	P29473	1205.0	593-637	522-795	1d1v	A	F-P29473-F1-model_v3.cif	1d1v.cif
NOS3	P29473	1205.0	593-637	522-795	1d1w	A	F-P29473-F1-model_v3.cif	1d1w.cif
NOS3	P29473	1205.0	593-637	522-795	1d1x	A	F-P29473-F1-model_v3.cif	1d1x.cif
NOS3	P29473	1205.0	593-637	522-795	1d1y	A	F-P29473-F1-model_v3.cif	1d1y.cif
NOS3	P29473	1205.0	593-637	522-795	1dm6	A	F-P29473-F1-model_v3.cif	1dm6.cif
NOS3	P29473	1205.0	593-637	522-795	1dm7	A	F-P29473-F1-model_v3.cif	1dm7.cif
NOS3	P29473	1205.0	593-637	522-795	1dm8	A	F-P29473-F1-model_v3.cif	1dm8.cif
NOS3	P29473	1205.0	593-637	522-795	1dmi	A	F-P29473-F1-model_v3.cif	1dmi.cif
NOS3	P29473	1205.0	593-637	522-795	1dmj	A	F-P29473-F1-model_v3.cif	1dmj.cif
NOS3	P29473	1205.0	593-637	522-795	1dmk	A	F-P29473-F1-model_v3.cif	1dmk.cif
NOS3	P29473	1205.0	593-637	522-795	1ed4	A	F-P29473-F1-model_v3.cif	1ed4.cif
NOS3	P29473	1205.0	593-637	522-795	1ed5	A	F-P29473-F1-model_v3.cif	1ed5.cif
NOS3	P29473	1205.0	593-637	522-795	1ed6	A	F-P29473-F1-model_v3.cif	1ed6.cif
NOS3	P29473	1205.0	593-637	522-795	1foi	A	F-P29473-F1-model_v3.cif	1foi.cif
NOS3	P29473	1205.0	593-637	522-795	1foj	A	F-P29473-F1-model_v3.cif	1foj.cif
NOS3	P29473	1205.0	593-637	522-795	1fol	A	F-P29473-F1-model_v3.cif	1fol.cif
NOS3	P29473	1205.0	593-637	522-795	1foo	A	F-P29473-F1-model_v3.cif	1foo.cif
NOS3	P29473	1205.0	593-637	522-795	1fop	A	F-P29473-F1-model_v3.cif	1fop.cif
NOS3	P29473	1205.0	593-637	522-795	1i83	A	F-P29473-F1-model_v3.cif	1i83.cif
NOS3	P29473	1205.0	593-637	522-795	1nse	A	F-P29473-F1-model_v3.cif	1nse.cif
NOS3	P29473	1205.0	593-637	522-795	1p6l	A	F-P29473-F1-model_v3.cif	1p6l.cif
NOS3	P29473	1205.0	593-637	522-795	1p6m	A	F-P29473-F1-model_v3.cif	1p6m.cif
NOS3	P29473	1205.0	593-637	522-795	1p6n	A	F-P29473-F1-model_v3.cif	1p6n.cif
NOS3	P29473	1205.0	593-637	522-795	1q2o	A	F-P29473-F1-model_v3.cif	1q2o.cif
NOS3	P29473	1205.0	593-637	522-795	1rs8	A	F-P29473-F1-model_v3.cif	1rs8.cif
NOS3	P29473	1205.0	593-637	522-795	1rs9	A	F-P29473-F1-model_v3.cif	1rs9.cif
NOS3	P29473	1205.0	593-637	522-795	1zzs	A	F-P29473-F1-model_v3.cif	1zzs.cif
NOS3	P29473	1205.0	593-637	522-795	1zzt	A	F-P29473-F1-model_v3.cif	1zzt.cif
NOS3	P29473	1205.0	593-637	522-795	2g6o	A	F-P29473-F1-model_v3.cif	2g6o.cif
NOS3	P29473	1205.0	593-637	522-795	2hx2	A	F-P29473-F1-model_v3.cif	2hx2.cif
NOS3	P29473	1205.0	593-637	522-795	2nse	A	F-P29473-F1-model_v3.cif	2nse.cif
NOS3	P29473	1205.0	593-637	522-795	3dqs	A	F-P29473-F1-model_v3.cif	3dqs.cif
NOS3	P29473	1205.0	593-637	522-795	3dqt	A	F-P29473-F1-model_v3.cif	3dqt.cif
NOS3	P29473	1205.0	593-637	522-795	3e7s	A	F-P29473-F1-model_v3.cif	3e7s.cif
NOS3	P29473	1205.0	593-637	522-795	3jww	A	F-P29473-F1-model_v3.cif	3jww.cif
NOS3	P29473	1205.0	593-637	522-795	3jwx	A	F-P29473-F1-model_v3.cif	3jwx.cif
NOS3	P29473	1205.0	593-637	522-795	3jwy	A	F-P29473-F1-model_v3.cif	3jwy.cif
NOS3	P29473	1205.0	593-637	522-795	3jwz	A	F-P29473-F1-model_v3.cif	3jwz.cif
NOS3	P29473	1205.0	593-637	522-795	3n5p	A	F-P29473-F1-model_v3.cif	3n5p.cif
NOS3	P29473	1205.0	593-637	522-795	3n5q	A	F-P29473-F1-model_v3.cif	3n5q.cif
NOS3	P29473	1205.0	593-637	522-795	3n5r	A	F-P29473-F1-model_v3.cif	3n5r.cif
NOS3	P29473	1205.0	593-637	522-795	3n5s	A	F-P29473-F1-model_v3.cif	3n5s.cif
NOS3	P29473	1205.0	593-637	522-795	3n5t	A	F-P29473-F1-model_v3.cif	3n5t.cif
NOS3	P29473	1205.0	593-637	522-795	3nld	A	F-P29473-F1-model_v3.cif	3nld.cif
NOS3	P29473	1205.0	593-637	522-795	3nle	A	F-P29473-F1-model_v3.cif	3nle.cif
NOS3	P29473	1205.0	593-637	522-795	3nlf	A	F-P29473-F1-model_v3.cif	3nlf.cif
NOS3	P29473	1205.0	593-637	522-795	3nlg	A	F-P29473-F1-model_v3.cif	3nlg.cif
NOS3	P29473	1205.0	593-637	522-795	3nlh	A	F-P29473-F1-model_v3.cif	3nlh.cif
NOS3	P29473	1205.0	593-637	522-795	3nli	A	F-P29473-F1-model_v3.cif	3nli.cif
NOS3	P29473	1205.0	593-637	522-795	3nlt	A	F-P29473-F1-model_v3.cif	3nlt.cif
NOS3	P29473	1205.0	593-637	522-795	3nlu	A	F-P29473-F1-model_v3.cif	3nlu.cif
NOS3	P29473	1205.0	593-637	522-795	3nse	A	F-P29473-F1-model_v3.cif	3nse.cif
NOS3	P29473	1205.0	593-637	522-795	3pnh	A	F-P29473-F1-model_v3.cif	3pnh.cif
NOS3	P29473	1205.0	593-637	522-795	3rqo	A	F-P29473-F1-model_v3.cif	3rqo.cif
NOS3	P29473	1205.0	593-637	522-795	3rqp	A	F-P29473-F1-model_v3.cif	3rqp.cif
NOS3	P29473	1205.0	593-637	522-795	4c3a	A	F-P29473-F1-model_v3.cif	4c3a.cif
NOS3	P29473	1205.0	593-637	522-795	4car	A	F-P29473-F1-model_v3.cif	4car.cif
NOS3	P29473	1205.0	593-637	522-795	4cft	A	F-P29473-F1-model_v3.cif	4cft.cif
NOS3	P29473	1205.0	593-637	522-795	4cty	A	F-P29473-F1-model_v3.cif	4cty.cif
NOS3	P29473	1205.0	593-637	522-795	4ctz	A	F-P29473-F1-model_v3.cif	4ctz.cif
NOS3	P29473	1205.0	593-637	522-795	4cu0	A	F-P29473-F1-model_v3.cif	4cu0.cif
NOS3	P29473	1205.0	593-637	522-795	4cu1	A	F-P29473-F1-model_v3.cif	4cu1.cif
NOS3	P29473	1205.0	593-637	522-795	4cul	A	F-P29473-F1-model_v3.cif	4cul.cif
NOS3	P29473	1205.0	593-637	522-795	4cum	A	F-P29473-F1-model_v3.cif	4cum.cif
NOS3	P29473	1205.0	593-637	522-795	4cun	A	F-P29473-F1-model_v3.cif	4cun.cif
NOS3	P29473	1205.0	593-637	522-795	4cvg	A	F-P29473-F1-model_v3.cif	4cvg.cif
NOS3	P29473	1205.0	593-637	522-795	4cwv	A	F-P29473-F1-model_v3.cif	4cwv.cif
NOS3	P29473	1205.0	593-637	522-795	4cww	A	F-P29473-F1-model_v3.cif	4cww.cif
NOS3	P29473	1205.0	593-637	522-795	4cwx	A	F-P29473-F1-model_v3.cif	4cwx.cif
NOS3	P29473	1205.0	593-637	522-795	4cwy	A	F-P29473-F1-model_v3.cif	4cwy.cif
NOS3	P29473	1205.0	593-637	522-795	4cwz	A	F-P29473-F1-model_v3.cif	4cwz.cif
NOS3	P29473	1205.0	593-637	522-795	4cx0	A	F-P29473-F1-model_v3.cif	4cx0.cif
NOS3	P29473	1205.0	593-637	522-795	4cx1	A	F-P29473-F1-model_v3.cif	4cx1.cif
NOS3	P29473	1205.0	593-637	522-795	4cx2	A	F-P29473-F1-model_v3.cif	4cx2.cif
NOS3	P29473	1205.0	593-637	522-795	4d33	A	F-P29473-F1-model_v3.cif	4d33.cif
NOS3	P29473	1205.0	593-637	522-795	4d34	A	F-P29473-F1-model_v3.cif	4d34.cif
NOS3	P29473	1205.0	593-637	522-795	4d35	A	F-P29473-F1-model_v3.cif	4d35.cif
NOS3	P29473	1205.0	593-637	522-795	4d36	A	F-P29473-F1-model_v3.cif	4d36.cif
NOS3	P29473	1205.0	593-637	522-795	4d37	A	F-P29473-F1-model_v3.cif	4d37.cif
NOS3	P29473	1205.0	593-637	522-795	4d38	A	F-P29473-F1-model_v3.cif	4d38.cif
NOS3	P29473	1205.0	593-637	522-795	4d39	A	F-P29473-F1-model_v3.cif	4d39.cif
NOS3	P29473	1205.0	593-637	522-795	4d3a	A	F-P29473-F1-model_v3.cif	4d3a.cif
NOS3	P29473	1205.0	593-637	522-795	4imx	A	F-P29473-F1-model_v3.cif	4imx.cif
NOS3	P29473	1205.0	593-637	522-795	4jsk	A	F-P29473-F1-model_v3.cif	4jsk.cif
NOS3	P29473	1205.0	593-637	522-795	4jsl	A	F-P29473-F1-model_v3.cif	4jsl.cif
NOS3	P29473	1205.0	593-637	522-795	4jsm	A	F-P29473-F1-model_v3.cif	4jsm.cif
NOS3	P29473	1205.0	593-637	522-795	4k5h	A	F-P29473-F1-model_v3.cif	4k5h.cif
NOS3	P29473	1205.0	593-637	522-795	4k5i	A	F-P29473-F1-model_v3.cif	4k5i.cif
NOS3	P29473	1205.0	593-637	522-795	4k5j	A	F-P29473-F1-model_v3.cif	4k5j.cif
NOS3	P29473	1205.0	593-637	522-795	4k5k	A	F-P29473-F1-model_v3.cif	4k5k.cif
NOS3	P29473	1205.0	593-637	522-795	4kcp	A	F-P29473-F1-model_v3.cif	4kcp.cif
NOS3	P29473	1205.0	593-637	522-795	4kcq	A	F-P29473-F1-model_v3.cif	4kcq.cif
NOS3	P29473	1205.0	593-637	522-795	4kcr	A	F-P29473-F1-model_v3.cif	4kcr.cif
NOS3	P29473	1205.0	593-637	522-795	4kcs	A	F-P29473-F1-model_v3.cif	4kcs.cif
NOS3	P29473	1205.0	593-637	522-795	4luw	A	F-P29473-F1-model_v3.cif	4luw.cif
NOS3	P29473	1205.0	593-637	522-795	4nse	A	F-P29473-F1-model_v3.cif	4nse.cif
NOS3	P29473	1205.0	593-637	522-795	4uh7	A	F-P29473-F1-model_v3.cif	4uh7.cif
NOS3	P29473	1205.0	593-637	522-795	4uh8	A	F-P29473-F1-model_v3.cif	4uh8.cif
NOS3	P29473	1205.0	593-637	522-795	4uh9	A	F-P29473-F1-model_v3.cif	4uh9.cif
NOS3	P29473	1205.0	593-637	522-795	4uha	A	F-P29473-F1-model_v3.cif	4uha.cif
NOS3	P29473	1205.0	593-637	522-795	4upq	A	F-P29473-F1-model_v3.cif	4upq.cif
NOS3	P29473	1205.0	593-637	522-795	4upr	A	F-P29473-F1-model_v3.cif	4upr.cif
NOS3	P29473	1205.0	593-637	522-795	4ups	A	F-P29473-F1-model_v3.cif	4ups.cif
NOS3	P29473	1205.0	593-637	522-795	4upt	A	F-P29473-F1-model_v3.cif	4upt.cif
NOS3	P29473	1205.0	593-637	522-795	5adj	A	F-P29473-F1-model_v3.cif	5adj.cif
NOS3	P29473	1205.0	593-637	522-795	5adk	A	F-P29473-F1-model_v3.cif	5adk.cif
NOS3	P29473	1205.0	593-637	522-795	5adl	A	F-P29473-F1-model_v3.cif	5adl.cif
NOS3	P29473	1205.0	593-637	522-795	5adm	A	F-P29473-F1-model_v3.cif	5adm.cif
NOS3	P29473	1205.0	593-637	522-795	5adn	A	F-P29473-F1-model_v3.cif	5adn.cif
NOS3	P29473	1205.0	593-637	522-795	5fj2	A	F-P29473-F1-model_v3.cif	5fj2.cif
NOS3	P29473	1205.0	593-637	522-795	5fj3	A	F-P29473-F1-model_v3.cif	5fj3.cif
NOS3	P29473	1205.0	593-637	522-795	5fvy	A	F-P29473-F1-model_v3.cif	5fvy.cif
NOS3	P29473	1205.0	593-637	522-795	5fvz	A	F-P29473-F1-model_v3.cif	5fvz.cif
NOS3	P29473	1205.0	593-637	522-795	5nse	A	F-P29473-F1-model_v3.cif	5nse.cif
NOS3	P29473	1205.0	593-637	522-795	5uod	A	F-P29473-F1-model_v3.cif	5uod.cif
NOS3	P29473	1205.0	593-637	522-795	5vv6	A	F-P29473-F1-model_v3.cif	5vv6.cif
NOS3	P29473	1205.0	593-637	522-795	5vv7	A	F-P29473-F1-model_v3.cif	5vv7.cif
NOS3	P29473	1205.0	593-637	522-795	5vv8	A	F-P29473-F1-model_v3.cif	5vv8.cif
NOS3	P29473	1205.0	593-637	522-795	5vv9	A	F-P29473-F1-model_v3.cif	5vv9.cif
NOS3	P29473	1205.0	593-637	522-795	5vva	A	F-P29473-F1-model_v3.cif	5vva.cif
NOS3	P29473	1205.0	593-637	522-795	5vvg	A	F-P29473-F1-model_v3.cif	5vvg.cif
NOS3	P29473	1205.0	593-637	522-795	5vvn	A	F-P29473-F1-model_v3.cif	5vvn.cif
NOS3	P29473	1205.0	593-637	522-795	6nse	A	F-P29473-F1-model_v3.cif	6nse.cif
NOS3	P29473	1205.0	593-637	522-795	7nse	A	F-P29473-F1-model_v3.cif	7nse.cif
NOS3	P29473	1205.0	593-637	522-795	8nse	A	F-P29473-F1-model_v3.cif	8nse.cif
NOS3	P29473	1205.0	593-637	522-795	9nse	A	F-P29473-F1-model_v3.cif	9nse.cif
JAK2	O60674	1132.0	758-807	849-1124	2b7a	A	F-O60674-F1-model_v3.cif	2b7a.cif
JAK2	O60674	1132.0	758-807	849-1124	2w1i	A	F-O60674-F1-model_v3.cif	2w1i.cif
JAK2	O60674	1132.0	758-807	849-1124	2xa4	A	F-O60674-F1-model_v3.cif	2xa4.cif
JAK2	O60674	1132.0	758-807	849-1124	3e62	A	F-O60674-F1-model_v3.cif	3e62.cif
JAK2	O60674	1132.0	758-807	849-1124	3e63	A	F-O60674-F1-model_v3.cif	3e63.cif
JAK2	O60674	1132.0	758-807	849-1124	3e64	A	F-O60674-F1-model_v3.cif	3e64.cif
JAK2	O60674	1132.0	758-807	849-1124	3fup	A	F-O60674-F1-model_v3.cif	3fup.cif
JAK2	O60674	1132.0	758-807	849-1124	3io7	A	F-O60674-F1-model_v3.cif	3io7.cif
JAK2	O60674	1132.0	758-807	849-1124	3iok	A	F-O60674-F1-model_v3.cif	3iok.cif
JAK2	O60674	1132.0	758-807	849-1124	3jy9	A	F-O60674-F1-model_v3.cif	3jy9.cif
JAK2	O60674	1132.0	758-807	849-1124	3kck	A	F-O60674-F1-model_v3.cif	3kck.cif
JAK2	O60674	1132.0	758-807	849-1124	3krr	A	F-O60674-F1-model_v3.cif	3krr.cif
JAK2	O60674	1132.0	758-807	849-1124	3lpb	A	F-O60674-F1-model_v3.cif	3lpb.cif
JAK2	O60674	1132.0	758-807	849-1124	3q32	A	F-O60674-F1-model_v3.cif	3q32.cif
JAK2	O60674	1132.0	758-807	849-1124	3rvg	A	F-O60674-F1-model_v3.cif	3rvg.cif
JAK2	O60674	1132.0	758-807	849-1124	3tjc	A	F-O60674-F1-model_v3.cif	3tjc.cif
JAK2	O60674	1132.0	758-807	849-1124	3tjd	A	F-O60674-F1-model_v3.cif	3tjd.cif
JAK2	O60674	1132.0	758-807	849-1124	3ugc	A	F-O60674-F1-model_v3.cif	3ugc.cif
