uniprot	region_1	region_2	mean_pae_1_1	mean_pae_1_2	mean_pae_2_2	af_filename	cluster	cf_filename	complex_mean_plddt	r1_mean_plddt	r2_mean_plddt
P14677	632-691	692-750	1.65	2.739	2.194	AF-P14677-F1-model_v4.cif	067	P14677_067_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	60.198	80.177	84.423
P14677	632-691	692-750	1.65	2.739	2.194	AF-P14677-F1-model_v4.cif	023	P14677_023_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	56.178	81.918	90.256
P14677	632-691	692-750	1.65	2.739	2.194	AF-P14677-F1-model_v4.cif	041	P14677_041_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	60.269	86.68	89.487
P14677	632-691	692-750	1.65	2.739	2.194	AF-P14677-F1-model_v4.cif	091	P14677_091_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	63.003	88.906	91.236
P14677	632-691	692-750	1.65	2.739	2.194	AF-P14677-F1-model_v4.cif	U100-006	P14677_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	94.61	96.046	95.693
P14677	632-691	692-750	1.65	2.739	2.194	AF-P14677-F1-model_v4.cif	U100-002	P14677_U100-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	95.083	95.966	95.825
P14677	632-691	692-750	1.65	2.739	2.194	AF-P14677-F1-model_v4.cif	054	P14677_054_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	49.31	43.087	86.4
P14677	632-691	692-750	1.65	2.739	2.194	AF-P14677-F1-model_v4.cif	095	P14677_095_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	56.734	86.688	90.893
P14677	632-691	692-750	1.65	2.739	2.194	AF-P14677-F1-model_v4.cif	U10-003	P14677_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	91.587	88.712	91.354
P14677	632-691	692-750	1.65	2.739	2.194	AF-P14677-F1-model_v4.cif	027	P14677_027_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	65.237	88.436	90.949
P14677	632-691	692-750	1.65	2.739	2.194	AF-P14677-F1-model_v4.cif	045	P14677_045_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	60.951	83.947	91.091
P14677	632-691	692-750	1.65	2.739	2.194	AF-P14677-F1-model_v4.cif	059	P14677_059_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	58.775	86.676	92.459
P14677	632-691	692-750	1.65	2.739	2.194	AF-P14677-F1-model_v4.cif	014	P14677_014_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	55.526	73.372	85.198
P14677	632-691	692-750	1.65	2.739	2.194	AF-P14677-F1-model_v4.cif	063	P14677_063_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	58.542	86.399	90.829
P14677	632-691	692-750	1.65	2.739	2.194	AF-P14677-F1-model_v4.cif	111	P14677_111_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	55.073	44.852	84.312
P14677	632-691	692-750	1.65	2.739	2.194	AF-P14677-F1-model_v4.cif	048	P14677_048_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	56.496	40.596	66.264
P14677	632-691	692-750	1.65	2.739	2.194	AF-P14677-F1-model_v4.cif	008	P14677_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	65.395	85.484	90.762
P14677	632-691	692-750	1.65	2.739	2.194	AF-P14677-F1-model_v4.cif	118	P14677_118_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	53.564	36.444	61.516
P14677	632-691	692-750	1.65	2.739	2.194	AF-P14677-F1-model_v4.cif	100	P14677_100_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	55.769	85.392	91.327
P14677	632-691	692-750	1.65	2.739	2.194	AF-P14677-F1-model_v4.cif	109	P14677_109_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	55.101	88.993	91.738
P14677	632-691	692-750	1.65	2.739	2.194	AF-P14677-F1-model_v4.cif	036	P14677_036_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	56.851	89.673	91.707
P14677	632-691	692-750	1.65	2.739	2.194	AF-P14677-F1-model_v4.cif	098	P14677_098_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	56.819	84.063	89.945
P14677	632-691	692-750	1.65	2.739	2.194	AF-P14677-F1-model_v4.cif	115	P14677_115_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	51.209	37.996	80.306
P14677	632-691	692-750	1.65	2.739	2.194	AF-P14677-F1-model_v4.cif	005	P14677_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	52.803	59.191	89.796
P14677	632-691	692-750	1.65	2.739	2.194	AF-P14677-F1-model_v4.cif	072	P14677_072_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	56.556	85.614	89.983
P14677	632-691	692-750	1.65	2.739	2.194	AF-P14677-F1-model_v4.cif	010	P14677_010_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	48.871	41.327	78.585
P14677	632-691	692-750	1.65	2.739	2.194	AF-P14677-F1-model_v4.cif	032	P14677_032_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	72.867	88.074	90.615
P14677	632-691	692-750	1.65	2.739	2.194	AF-P14677-F1-model_v4.cif	050	P14677_050_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	62.767	88.955	91.444
P00582	1-323	324-517	8.028	26.998	2.523	AF-P00582-F1-model_v4.cif	U10-001	P00582_U10-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	92.168	89.26	92.494
P00582	1-323	324-517	8.028	26.998	2.523	AF-P00582-F1-model_v4.cif	U10-008	P00582_U10-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	92.884	89.572	94.511
P00582	1-323	324-517	8.028	26.998	2.523	AF-P00582-F1-model_v4.cif	U100-009	P00582_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	93.787	91.185	95.274
P00582	1-323	324-517	8.028	26.998	2.523	AF-P00582-F1-model_v4.cif	U100-000	P00582_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	93.741	90.611	95.499
P00582	1-323	324-517	8.028	26.998	2.523	AF-P00582-F1-model_v4.cif	U100-004	P00582_U100-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	93.571	90.455	95.175
P00582	1-323	324-517	8.028	26.998	2.523	AF-P00582-F1-model_v4.cif	U10-005	P00582_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	92.521	89.71	93.595
P00582	1-323	324-517	8.028	26.998	2.523	AF-P00582-F1-model_v4.cif	U100-005	P00582_U100-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	93.685	90.823	95.356
P00582	1-323	324-517	8.028	26.998	2.523	AF-P00582-F1-model_v4.cif	U10-004	P00582_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	92.804	89.331	94.411
P00582	1-323	324-517	8.028	26.998	2.523	AF-P00582-F1-model_v4.cif	U10-000	P00582_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	92.67	89.577	93.607
P00582	1-323	324-517	8.028	26.998	2.523	AF-P00582-F1-model_v4.cif	U100-008	P00582_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	93.666	90.55	95.401
P00582	1-323	324-517	8.028	26.998	2.523	AF-P00582-F1-model_v4.cif	U100-001	P00582_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	93.796	90.899	95.561
P00582	1-323	324-517	8.028	26.998	2.523	AF-P00582-F1-model_v4.cif	U10-009	P00582_U10-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	92.704	89.413	94.219
P00582	1-323	324-517	8.028	26.998	2.523	AF-P00582-F1-model_v4.cif	U10-006	P00582_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	92.749	89.136	94.02
P00582	1-323	324-517	8.028	26.998	2.523	AF-P00582-F1-model_v4.cif	U100-007	P00582_U100-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	93.69	90.647	95.372
P00582	1-323	324-517	8.028	26.998	2.523	AF-P00582-F1-model_v4.cif	U100-003	P00582_U100-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	93.829	90.839	95.463
P00582	1-323	324-517	8.028	26.998	2.523	AF-P00582-F1-model_v4.cif	U10-002	P00582_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	92.717	89.083	94.656
P00582	1-323	324-517	8.028	26.998	2.523	AF-P00582-F1-model_v4.cif	U100-002	P00582_U100-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	93.788	90.714	95.467
P00582	1-323	324-517	8.028	26.998	2.523	AF-P00582-F1-model_v4.cif	U10-003	P00582_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	92.856	89.698	94.703
P00582	1-323	324-517	8.028	26.998	2.523	AF-P00582-F1-model_v4.cif	U10-007	P00582_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	92.564	89.657	93.994
P00582	1-323	324-517	8.028	26.998	2.523	AF-P00582-F1-model_v4.cif	U100-006	P00582_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	93.739	90.861	95.409
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	010	A0A0H2WY27_010_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	73.097	72.929	85.992
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	U10-007	A0A0H2WY27_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	91.639	94.195	95.612
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	001	A0A0H2WY27_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	87.505	84.584	95.867
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	U10-003	A0A0H2WY27_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	91.63	92.366	95.922
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	008	A0A0H2WY27_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	61.817	67.147	55.056
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	005	A0A0H2WY27_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	70.458	69.271	86.176
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	014	A0A0H2WY27_014_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	66.469	66.56	80.609
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	U100-008	A0A0H2WY27_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	94.561	96.585	96.295
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	U100-001	A0A0H2WY27_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	95.594	96.525	96.298
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	U100-005	A0A0H2WY27_U100-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	95.085	96.382	96.176
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	000	A0A0H2WY27_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	90.816	89.332	96.349
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	U10-002	A0A0H2WY27_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	92.57	93.949	96.138
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	U10-006	A0A0H2WY27_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	92.744	95.198	95.997
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	U100-009	A0A0H2WY27_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	95.008	96.505	96.358
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	U100-000	A0A0H2WY27_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	94.987	96.573	96.368
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	009	A0A0H2WY27_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	83.901	83.384	93.691
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	011	A0A0H2WY27_011_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	56.635	59.787	60.228
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	U100-004	A0A0H2WY27_U100-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	94.562	96.612	96.403
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	004	A0A0H2WY27_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	82.371	95.636	56.924
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	015	A0A0H2WY27_015_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	69.607	72.383	80.751
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	013	A0A0H2WY27_013_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	65.527	61.84	82.251
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	U10-000	A0A0H2WY27_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	92.919	94.444	96.042
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	U10-004	A0A0H2WY27_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	93.043	95.292	95.957
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	006	A0A0H2WY27_006_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	77.031	76.019	88.705
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	U10-009	A0A0H2WY27_U10-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	91.162	92.127	95.706
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	U100-002	A0A0H2WY27_U100-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	95.368	96.467	96.219
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	002	A0A0H2WY27_002_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.869	93.818	95.791
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	U100-006	A0A0H2WY27_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	95.103	96.526	96.306
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	U10-001	A0A0H2WY27_U10-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	92.457	94.408	96.138
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	U10-005	A0A0H2WY27_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	93.138	95.55	95.915
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	U100-007	A0A0H2WY27_U100-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	94.639	96.376	96.382
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	016	A0A0H2WY27_016_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	71.185	72.462	80.862
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	007	A0A0H2WY27_007_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	93.441	95.655	96.192
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	U100-003	A0A0H2WY27_U100-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	95.305	96.484	96.221
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	U10-008	A0A0H2WY27_U10-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	92.248	93.172	95.785
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	003	A0A0H2WY27_003_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	88.45	93.848	96.331
A0A0H2WY27	56-288	317-382	1.845	3.088	1.887	AF-A0A0H2WY27-F1-model_v4.cif	012	A0A0H2WY27_012_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	60.152	58.785	68.18
P77933	524-665	1132-1265	5.66	28.587	3.838	AF-P77933-F1-model_v4.cif	U10-002	P77933_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	69.025	85.301	90.206
P77933	524-665	1132-1265	5.66	28.587	3.838	AF-P77933-F1-model_v4.cif	U10-006	P77933_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	74.822	83.474	88.678
P77933	524-665	1132-1265	5.66	28.587	3.838	AF-P77933-F1-model_v4.cif	U10-007	P77933_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	70.984	82.176	87.562
P77933	524-665	1132-1265	5.66	28.587	3.838	AF-P77933-F1-model_v4.cif	U10-003	P77933_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	69.388	77.086	87.345
P77933	524-665	1132-1265	5.66	28.587	3.838	AF-P77933-F1-model_v4.cif	U10-005	P77933_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	77.052	87.965	91.354
P77933	524-665	1132-1265	5.66	28.587	3.838	AF-P77933-F1-model_v4.cif	U10-008	P77933_U10-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	77.498	80.374	89.129
P77933	524-665	1132-1265	5.66	28.587	3.838	AF-P77933-F1-model_v4.cif	U10-001	P77933_U10-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	67.72	79.645	89.427
P77933	524-665	1132-1265	5.66	28.587	3.838	AF-P77933-F1-model_v4.cif	U10-000	P77933_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	71.438	86.713	91.347
P77933	524-665	1132-1265	5.66	28.587	3.838	AF-P77933-F1-model_v4.cif	U10-009	P77933_U10-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	72.493	87.013	91.027
P77933	524-665	1132-1265	5.66	28.587	3.838	AF-P77933-F1-model_v4.cif	U10-004	P77933_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	68.513	86.976	89.369
P77933	524-665	1132-1265	5.66	28.587	3.838	AF-P77933-F1-model_v4.cif	000	P77933_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	48.174	74.101	67.832
Q8GN86	9-366	416-492	2.921	7.666	2.402	AF-Q8GN86-F1-model_v4.cif	U100-004	Q8GN86_U100-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	94.99	94.914	95.075
Q8GN86	9-366	416-492	2.921	7.666	2.402	AF-Q8GN86-F1-model_v4.cif	U10-000	Q8GN86_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	91.992	91.863	93.167
Q8GN86	9-366	416-492	2.921	7.666	2.402	AF-Q8GN86-F1-model_v4.cif	U10-004	Q8GN86_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	89.289	88.15	93.532
Q8GN86	9-366	416-492	2.921	7.666	2.402	AF-Q8GN86-F1-model_v4.cif	U10-009	Q8GN86_U10-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	90.967	90.168	93.74
Q8GN86	9-366	416-492	2.921	7.666	2.402	AF-Q8GN86-F1-model_v4.cif	U100-000	Q8GN86_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	94.782	94.784	94.633
Q8GN86	9-366	416-492	2.921	7.666	2.402	AF-Q8GN86-F1-model_v4.cif	U100-009	Q8GN86_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	94.492	94.281	94.903
Q8GN86	9-366	416-492	2.921	7.666	2.402	AF-Q8GN86-F1-model_v4.cif	U10-001	Q8GN86_U10-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	89.999	88.879	93.43
Q8GN86	9-366	416-492	2.921	7.666	2.402	AF-Q8GN86-F1-model_v4.cif	U10-008	Q8GN86_U10-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	93.674	93.658	93.66
Q8GN86	9-366	416-492	2.921	7.666	2.402	AF-Q8GN86-F1-model_v4.cif	U100-001	Q8GN86_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	92.921	92.096	95.039
Q8GN86	9-366	416-492	2.921	7.666	2.402	AF-Q8GN86-F1-model_v4.cif	U10-005	Q8GN86_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	90.278	89.267	94.232
Q8GN86	9-366	416-492	2.921	7.666	2.402	AF-Q8GN86-F1-model_v4.cif	U100-005	Q8GN86_U100-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	94.874	94.893	94.714
Q8GN86	9-366	416-492	2.921	7.666	2.402	AF-Q8GN86-F1-model_v4.cif	U100-008	Q8GN86_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	95.043	94.988	94.987
Q8GN86	9-366	416-492	2.921	7.666	2.402	AF-Q8GN86-F1-model_v4.cif	U100-003	Q8GN86_U100-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	93.819	93.431	94.953
Q8GN86	9-366	416-492	2.921	7.666	2.402	AF-Q8GN86-F1-model_v4.cif	U10-007	Q8GN86_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	92.648	92.268	93.886
Q8GN86	9-366	416-492	2.921	7.666	2.402	AF-Q8GN86-F1-model_v4.cif	U10-003	Q8GN86_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	89.65	88.675	93.26
Q8GN86	9-366	416-492	2.921	7.666	2.402	AF-Q8GN86-F1-model_v4.cif	U100-007	Q8GN86_U100-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	95.454	95.412	95.315
Q8GN86	9-366	416-492	2.921	7.666	2.402	AF-Q8GN86-F1-model_v4.cif	U100-006	Q8GN86_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	95.14	95.078	95.163
Q8GN86	9-366	416-492	2.921	7.666	2.402	AF-Q8GN86-F1-model_v4.cif	U100-002	Q8GN86_U100-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	94.65	94.502	94.989
Q8GN86	9-366	416-492	2.921	7.666	2.402	AF-Q8GN86-F1-model_v4.cif	U10-006	Q8GN86_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	89.479	88.444	93.67
Q8GN86	9-366	416-492	2.921	7.666	2.402	AF-Q8GN86-F1-model_v4.cif	U10-002	Q8GN86_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	88.794	87.357	94.202
Q51504	58-206	247-546	4.079	8.347	3.301	AF-Q51504-F1-model_v4.cif	015	Q51504_015_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb	53.423	51.524	51.877
Q51504	58-206	247-546	4.079	8.347	3.301	AF-Q51504-F1-model_v4.cif	009	Q51504_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	47.671	64.781	38.467
Q51504	58-206	247-546	4.079	8.347	3.301	AF-Q51504-F1-model_v4.cif	026	Q51504_026_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	47.377	65.175	36.144
Q51504	58-206	247-546	4.079	8.347	3.301	AF-Q51504-F1-model_v4.cif	022	Q51504_022_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	49.49	48.375	45.231
Q51504	58-206	247-546	4.079	8.347	3.301	AF-Q51504-F1-model_v4.cif	000	Q51504_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	44.911	50.085	38.185
Q51504	58-206	247-546	4.079	8.347	3.301	AF-Q51504-F1-model_v4.cif	U100-005	Q51504_U100-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb	94.565	95.697	96.031
Q51504	58-206	247-546	4.079	8.347	3.301	AF-Q51504-F1-model_v4.cif	018	Q51504_018_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb	47.559	57.988	41.314
Q51504	58-206	247-546	4.079	8.347	3.301	AF-Q51504-F1-model_v4.cif	U100-001	Q51504_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb	94.403	95.7	95.851
Q51504	58-206	247-546	4.079	8.347	3.301	AF-Q51504-F1-model_v4.cif	U10-005	Q51504_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb	93.528	93.876	95.293
