gene_name	uniprot	protein_length	region_1	region_2	pdb	chain	af_filename	gt_fn	label_offset	gt_len	gt_trim_len	pred_len	pred_trim_len	gt_perc	trim_perc
PDE4D	Q08499	809.0	271-339	386-715	7b9h	A	F-Q08499-F1-model_v3.cif	7b9h.cif	-242	2754	90	6400	90	0.032679738562091505	0.014
PDE4D	Q08499	809.0	271-339	386-715	7cbj	A	F-Q08499-F1-model_v3.cif	7cbj.cif	-366	2637	2621	6400	2621	0.993932499051953	0.41
PDE4D	Q08499	809.0	271-339	386-715	7cbq	A	F-Q08499-F1-model_v3.cif	7cbq.cif	-366	2617	2609	6400	2609	0.9969430645777608	0.408
PDE4D	Q08499	809.0	271-339	386-715	7f2k	A	F-Q08499-F1-model_v3.cif	7f2k.cif	-166	2607	90	6400	90	0.03452243958573072	0.014
PDE4D	Q08499	809.0	271-339	386-715	7f2l	A	F-Q08499-F1-model_v3.cif	7f2l.cif	-166	2589	90	6400	90	0.03476245654692932	0.014
PDE4D	Q08499	809.0	271-339	386-715	7f2m	A	F-Q08499-F1-model_v3.cif	7f2m.cif	-166	2631	90	6400	90	0.03420752565564424	0.014
PDE4D	Q08499	809.0	271-339	386-715	7w4x	A	F-Q08499-F1-model_v3.cif	7w4x.cif	-379	2622	2622	6400	2622	1.0	0.41
PDE4D	Q08499	809.0	271-339	386-715	7w4y	A	F-Q08499-F1-model_v3.cif	7w4y.cif	-379	2622	2622	6400	2622	1.0	0.41
PDE4D	Q08499	809.0	271-339	386-715	7xaa	A	F-Q08499-F1-model_v3.cif	7xaa.cif	-166	2638	90	6400	90	0.03411675511751327	0.014
PDE4D	Q08499	809.0	271-339	386-715	7xab	A	F-Q08499-F1-model_v3.cif	7xab.cif	-166	2615	90	6400	90	0.03441682600382409	0.014
PDE4D	Q08499	809.0	271-339	386-715	7xbb	A	F-Q08499-F1-model_v3.cif	7xbb.cif	-166	2615	90	6400	90	0.03441682600382409	0.014
PDE4D	Q08499	809.0	271-339	386-715	7yqf	A	F-Q08499-F1-model_v3.cif	7yqf.cif	-366	2597	2589	6400	2589	0.9969195225259915	0.405
PDE4D	Q08499	809.0	271-339	386-715	7ysx	A	F-Q08499-F1-model_v3.cif	7ysx.cif	-366	2590	2590	6400	2590	1.0	0.405
PDE4D	Q08499	809.0	271-339	386-715	8k4c	A	F-Q08499-F1-model_v3.cif	8k4c.cif	-366	2599	2591	6400	2591	0.996921893035783	0.405
PDE4D	Q08499	809.0	271-339	386-715	8k4h	A	F-Q08499-F1-model_v3.cif	8k4h.cif	-366	2597	2597	6400	2597	1.0	0.406
PDE4D	Q08499	809.0	271-339	386-715	8w4q	A	F-Q08499-F1-model_v3.cif	8w4q.cif	-366	2585	2585	6400	2585	1.0	0.404
PDE4D	Q08499	809.0	271-339	386-715	8w4r	A	F-Q08499-F1-model_v3.cif	8w4r.cif	-366	2584	2584	6400	2584	1.0	0.404
GSK3B	P49841	420.0	3-12	56-340	1gng	A	F-P49841-F1-model_v3.cif	1gng.cif	-15	2799	2783	3292	2783	0.9942836727402644	0.845
GSK3B	P49841	420.0	3-12	56-340	1h8f	A	F-P49841-F1-model_v3.cif	1h8f.cif	-34	2805	2790	3292	2790	0.9946524064171123	0.848
GSK3B	P49841	420.0	3-12	56-340	1i09	A	F-P49841-F1-model_v3.cif	1i09.cif	0	2615	2615	3292	2615	1.0	0.794
GSK3B	P49841	420.0	3-12	56-340	1j1b	A	F-P49841-F1-model_v3.cif	1j1b.cif	0	2828	2828	3292	2828	1.0	0.859
GSK3B	P49841	420.0	3-12	56-340	1j1c	A	F-P49841-F1-model_v3.cif	1j1c.cif	0	2828	2828	3292	2828	1.0	0.859
GSK3B	P49841	420.0	3-12	56-340	1o6k	B	F-P49841-F1-model_v3.cif	1o6k.cif	-2	79	78	3292	78	0.9873417721518988	0.024
GSK3B	P49841	420.0	3-12	56-340	1o6l	B	F-P49841-F1-model_v3.cif	1o6l.cif	-2	79	78	3292	78	0.9873417721518988	0.024
GSK3B	P49841	420.0	3-12	56-340	1o9u	A	F-P49841-F1-model_v3.cif	1o9u.cif	-34	2791	2755	3292	2755	0.9871013973486206	0.837
GSK3B	P49841	420.0	3-12	56-340	1pyx	A	F-P49841-F1-model_v3.cif	1pyx.cif	2	2743	2743	3292	2743	1.0	0.833
GSK3B	P49841	420.0	3-12	56-340	1q3d	A	F-P49841-F1-model_v3.cif	1q3d.cif	4	2709	2709	3292	2709	1.0	0.823
GSK3B	P49841	420.0	3-12	56-340	1q3w	A	F-P49841-F1-model_v3.cif	1q3w.cif	4	2730	2730	3292	2730	1.0	0.829
GSK3B	P49841	420.0	3-12	56-340	1q41	A	F-P49841-F1-model_v3.cif	1q41.cif	4	2694	2694	3292	2694	1.0	0.818
GSK3B	P49841	420.0	3-12	56-340	1q4l	A	F-P49841-F1-model_v3.cif	1q4l.cif	4	2728	2728	3292	2728	1.0	0.829
GSK3B	P49841	420.0	3-12	56-340	1q5k	A	F-P49841-F1-model_v3.cif	1q5k.cif	-6	2764	2764	3292	2764	1.0	0.84
GSK3B	P49841	420.0	3-12	56-340	1r0e	A	F-P49841-F1-model_v3.cif	1r0e.cif	-29	2760	2747	3292	2747	0.9952898550724638	0.834
GSK3B	P49841	420.0	3-12	56-340	1uv5	A	F-P49841-F1-model_v3.cif	1uv5.cif	-34	2760	2751	3292	2751	0.9967391304347826	0.836
GSK3B	P49841	420.0	3-12	56-340	2jdo	B	F-P49841-F1-model_v3.cif	2jdo.cif	-2	79	78	3292	78	0.9873417721518988	0.024
GSK3B	P49841	420.0	3-12	56-340	2jdr	B	F-P49841-F1-model_v3.cif	2jdr.cif	-2	79	78	3292	78	0.9873417721518988	0.024
GSK3B	P49841	420.0	3-12	56-340	2jld	A	F-P49841-F1-model_v3.cif	2jld.cif	0	2714	2698	3292	2698	0.9941046425939573	0.82
GSK3B	P49841	420.0	3-12	56-340	2o5k	A	F-P49841-F1-model_v3.cif	2o5k.cif	-21	2790	2790	3292	2790	1.0	0.848
GSK3B	P49841	420.0	3-12	56-340	2ow3	A	F-P49841-F1-model_v3.cif	2ow3.cif	-34	2775	2759	3292	2759	0.9942342342342342	0.838
GSK3B	P49841	420.0	3-12	56-340	2uw9	B	F-P49841-F1-model_v3.cif	2uw9.cif	-2	79	78	3292	78	0.9873417721518988	0.024
GSK3B	P49841	420.0	3-12	56-340	2x39	B	F-P49841-F1-model_v3.cif	2x39.cif	-2	79	78	3292	78	0.9873417721518988	0.024
GSK3B	P49841	420.0	3-12	56-340	2xh5	B	F-P49841-F1-model_v3.cif	2xh5.cif	-2	79	78	3292	78	0.9873417721518988	0.024
GSK3B	P49841	420.0	3-12	56-340	3cqu	B	F-P49841-F1-model_v3.cif	3cqu.cif	-2	79	78	3292	78	0.9873417721518988	0.024
GSK3B	P49841	420.0	3-12	56-340	3cqw	B	F-P49841-F1-model_v3.cif	3cqw.cif	-2	79	78	3292	78	0.9873417721518988	0.024
GSK3B	P49841	420.0	3-12	56-340	3du8	A	F-P49841-F1-model_v3.cif	3du8.cif	2	2681	2681	3292	2681	1.0	0.814
GSK3B	P49841	420.0	3-12	56-340	3e87	C	F-P49841-F1-model_v3.cif	3e87.cif	-2	79	78	3292	78	0.9873417721518988	0.024
GSK3B	P49841	420.0	3-12	56-340	3e88	C	F-P49841-F1-model_v3.cif	3e88.cif	-2	79	78	3292	78	0.9873417721518988	0.024
GSK3B	P49841	420.0	3-12	56-340	3e8d	C	F-P49841-F1-model_v3.cif	3e8d.cif	-2	79	78	3292	78	0.9873417721518988	0.024
GSK3B	P49841	420.0	3-12	56-340	3f7z	A	F-P49841-F1-model_v3.cif	3f7z.cif	-33	2714	2682	3292	2682	0.9882092851879145	0.815
GSK3B	P49841	420.0	3-12	56-340	3f88	A	F-P49841-F1-model_v3.cif	3f88.cif	-34	2738	2717	3292	2717	0.9923301680058437	0.825
GSK3B	P49841	420.0	3-12	56-340	3gb2	A	F-P49841-F1-model_v3.cif	3gb2.cif	-30	2740	2718	3292	2718	0.9919708029197081	0.826
GSK3B	P49841	420.0	3-12	56-340	3i4b	A	F-P49841-F1-model_v3.cif	3i4b.cif	-6	2821	2821	3292	2821	1.0	0.857
GSK3B	P49841	420.0	3-12	56-340	3l1s	A	F-P49841-F1-model_v3.cif	3l1s.cif	-6	2600	2600	3292	2600	1.0	0.79
GSK3B	P49841	420.0	3-12	56-340	3m1s	A	F-P49841-F1-model_v3.cif	3m1s.cif	0	2710	2705	3292	2705	0.9981549815498155	0.822
GSK3B	P49841	420.0	3-12	56-340	3mv5	B	F-P49841-F1-model_v3.cif	3mv5.cif	0	79	11	3292	11	0.13924050632911392	0.003
GSK3B	P49841	420.0	3-12	56-340	3ow4	C	F-P49841-F1-model_v3.cif	3ow4.cif	0	79	11	3292	11	0.13924050632911392	0.003
GSK3B	P49841	420.0	3-12	56-340	3pup	A	F-P49841-F1-model_v3.cif	3pup.cif	0	2651	2651	3292	2651	1.0	0.805
GSK3B	P49841	420.0	3-12	56-340	3q3b	A	F-P49841-F1-model_v3.cif	3q3b.cif	4	2730	2730	3292	2730	1.0	0.829
GSK3B	P49841	420.0	3-12	56-340	3qkk	B	F-P49841-F1-model_v3.cif	3qkk.cif	0	79	11	3292	11	0.13924050632911392	0.003
GSK3B	P49841	420.0	3-12	56-340	3say	A	F-P49841-F1-model_v3.cif	3say.cif	0	2775	2721	3292	2721	0.9805405405405405	0.827
GSK3B	P49841	420.0	3-12	56-340	3sd0	A	F-P49841-F1-model_v3.cif	3sd0.cif	-34	2804	2804	3292	2804	1.0	0.852
GSK3B	P49841	420.0	3-12	56-340	3zdi	A	F-P49841-F1-model_v3.cif	3zdi.cif	-34	2788	2771	3292	2771	0.9939024390243902	0.842
GSK3B	P49841	420.0	3-12	56-340	3zrk	A	F-P49841-F1-model_v3.cif	3zrk.cif	-22	2828	2734	3292	2734	0.9667609618104668	0.83
GSK3B	P49841	420.0	3-12	56-340	3zrl	A	F-P49841-F1-model_v3.cif	3zrl.cif	-22	2849	2735	3292	2735	0.95998595998596	0.831
GSK3B	P49841	420.0	3-12	56-340	3zrm	A	F-P49841-F1-model_v3.cif	3zrm.cif	-22	2830	2738	3292	2738	0.9674911660777386	0.832
GSK3B	P49841	420.0	3-12	56-340	4acc	A	F-P49841-F1-model_v3.cif	4acc.cif	45	2805	2805	3292	2805	1.0	0.852
GSK3B	P49841	420.0	3-12	56-340	4acd	A	F-P49841-F1-model_v3.cif	4acd.cif	45	2805	2805	3292	2805	1.0	0.852
GSK3B	P49841	420.0	3-12	56-340	4acg	A	F-P49841-F1-model_v3.cif	4acg.cif	45	2805	2805	3292	2805	1.0	0.852
GSK3B	P49841	420.0	3-12	56-340	4ach	A	F-P49841-F1-model_v3.cif	4ach.cif	45	2805	2805	3292	2805	1.0	0.852
GSK3B	P49841	420.0	3-12	56-340	4afj	A	F-P49841-F1-model_v3.cif	4afj.cif	-26	2838	2709	3292	2709	0.9545454545454546	0.823
GSK3B	P49841	420.0	3-12	56-340	4b7t	A	F-P49841-F1-model_v3.cif	4b7t.cif	-34	2795	2794	3292	2794	0.9996422182468694	0.849
GSK3B	P49841	420.0	3-12	56-340	4dit	A	F-P49841-F1-model_v3.cif	4dit.cif	-22	2628	2612	3292	2612	0.9939117199391172	0.793
GSK3B	P49841	420.0	3-12	56-340	4ekk	C	F-P49841-F1-model_v3.cif	4ekk.cif	-2	78	78	3292	78	1.0	0.024
GSK3B	P49841	420.0	3-12	56-340	4iq6	A	F-P49841-F1-model_v3.cif	4iq6.cif	6	2522	2522	3292	2522	1.0	0.766
GSK3B	P49841	420.0	3-12	56-340	4j1r	A	F-P49841-F1-model_v3.cif	4j1r.cif	4	2753	2737	3292	2737	0.9941881583726844	0.831
GSK3B	P49841	420.0	3-12	56-340	4j71	A	F-P49841-F1-model_v3.cif	4j71.cif	4	2782	2759	3292	2759	0.9917325664989216	0.838
GSK3B	P49841	420.0	3-12	56-340	4nm0	A	F-P49841-F1-model_v3.cif	4nm0.cif	0	2780	2764	3292	2764	0.9942446043165467	0.84
GSK3B	P49841	420.0	3-12	56-340	4nm3	A	F-P49841-F1-model_v3.cif	4nm3.cif	0	2885	2786	3292	2786	0.965684575389948	0.846
GSK3B	P49841	420.0	3-12	56-340	4nm5	A	F-P49841-F1-model_v3.cif	4nm5.cif	0	2850	151	3292	151	0.052982456140350874	0.046
GSK3B	P49841	420.0	3-12	56-340	4nm7	A	F-P49841-F1-model_v3.cif	4nm7.cif	0	2837	151	3292	151	0.053225237927388085	0.046
GSK3B	P49841	420.0	3-12	56-340	4ptc	A	F-P49841-F1-model_v3.cif	4ptc.cif	21	2427	2426	3292	2426	0.99958796868562	0.737
GSK3B	P49841	420.0	3-12	56-340	4pte	A	F-P49841-F1-model_v3.cif	4pte.cif	21	2585	2579	3292	2579	0.997678916827853	0.783
GSK3B	P49841	420.0	3-12	56-340	4ptg	A	F-P49841-F1-model_v3.cif	4ptg.cif	21	2524	2523	3292	2523	0.9996038034865293	0.766
GSK3B	P49841	420.0	3-12	56-340	5f94	A	F-P49841-F1-model_v3.cif	5f94.cif	-35	2628	2628	3292	2628	1.0	0.798
GSK3B	P49841	420.0	3-12	56-340	5f95	A	F-P49841-F1-model_v3.cif	5f95.cif	-35	2550	2550	3292	2550	1.0	0.775
GSK3B	P49841	420.0	3-12	56-340	5hln	A	F-P49841-F1-model_v3.cif	5hln.cif	4	2781	2765	3292	2765	0.9942466738583243	0.84
GSK3B	P49841	420.0	3-12	56-340	5hlp	A	F-P49841-F1-model_v3.cif	5hlp.cif	4	2671	2638	3292	2638	0.9876450767502808	0.801
GSK3B	P49841	420.0	3-12	56-340	5k5n	A	F-P49841-F1-model_v3.cif	5k5n.cif	-14	2637	2621	3292	2621	0.993932499051953	0.796
GSK3B	P49841	420.0	3-12	56-340	5kpk	A	F-P49841-F1-model_v3.cif	5kpk.cif	4	2775	2759	3292	2759	0.9942342342342342	0.838
GSK3B	P49841	420.0	3-12	56-340	5kpl	A	F-P49841-F1-model_v3.cif	5kpl.cif	4	2718	2696	3292	2696	0.9919058130978661	0.819
GSK3B	P49841	420.0	3-12	56-340	5kpm	A	F-P49841-F1-model_v3.cif	5kpm.cif	4	2753	2737	3292	2737	0.9941881583726844	0.831
GSK3B	P49841	420.0	3-12	56-340	5oy4	A	F-P49841-F1-model_v3.cif	5oy4.cif	0	2752	2736	3292	2736	0.9941860465116279	0.831
GSK3B	P49841	420.0	3-12	56-340	5t31	A	F-P49841-F1-model_v3.cif	5t31.cif	0	2592	2567	3292	2567	0.9903549382716049	0.78
GSK3B	P49841	420.0	3-12	56-340	6b8j	A	F-P49841-F1-model_v3.cif	6b8j.cif	0	2736	2717	3292	2717	0.9930555555555556	0.825
GSK3B	P49841	420.0	3-12	56-340	6buu	C	F-P49841-F1-model_v3.cif	6buu.cif	0	112	11	3292	11	0.09821428571428571	0.003
GSK3B	P49841	420.0	3-12	56-340	6gjo	A	F-P49841-F1-model_v3.cif	6gjo.cif	-6	2796	2796	3292	2796	1.0	0.849
GSK3B	P49841	420.0	3-12	56-340	6gn1	A	F-P49841-F1-model_v3.cif	6gn1.cif	-25	2724	2708	3292	2708	0.9941262848751835	0.823
GSK3B	P49841	420.0	3-12	56-340	6h0u	A	F-P49841-F1-model_v3.cif	6h0u.cif	0	2790	2790	3292	2790	1.0	0.848
GSK3B	P49841	420.0	3-12	56-340	6hk3	A	F-P49841-F1-model_v3.cif	6hk3.cif	-34	2774	2728	3292	2728	0.9834174477289113	0.829
GSK3B	P49841	420.0	3-12	56-340	6hk4	A	F-P49841-F1-model_v3.cif	6hk4.cif	-34	2775	2745	3292	2745	0.9891891891891892	0.834
GSK3B	P49841	420.0	3-12	56-340	6hk7	A	F-P49841-F1-model_v3.cif	6hk7.cif	-35	2615	2599	3292	2599	0.9938814531548757	0.789
GSK3B	P49841	420.0	3-12	56-340	6tcu	A	F-P49841-F1-model_v3.cif	6tcu.cif	-31	2814	2792	3292	2792	0.992181947405828	0.848
GSK3B	P49841	420.0	3-12	56-340	6v6l	A	F-P49841-F1-model_v3.cif	6v6l.cif	0	2686	2667	3292	2667	0.9929262844378257	0.81
GSK3B	P49841	420.0	3-12	56-340	6y9r	A	F-P49841-F1-model_v3.cif	6y9r.cif	-34	2863	2792	3292	2792	0.9752008382815229	0.848
GSK3B	P49841	420.0	3-12	56-340	6y9s	A	F-P49841-F1-model_v3.cif	6y9s.cif	-34	2760	2736	3292	2736	0.991304347826087	0.831
GSK3B	P49841	420.0	3-12	56-340	7b6f	A	F-P49841-F1-model_v3.cif	7b6f.cif	-25	2699	2659	3292	2659	0.9851796961837718	0.808
GSK3B	P49841	420.0	3-12	56-340	7oy5	A	F-P49841-F1-model_v3.cif	7oy5.cif	-34	2624	2621	3292	2621	0.9988567073170732	0.796
GSK3B	P49841	420.0	3-12	56-340	7sxh	A	F-P49841-F1-model_v3.cif	7sxh.cif	-36	2674	2644	3292	2644	0.9887808526551982	0.803
GSK3B	P49841	420.0	3-12	56-340	7sxj	A	F-P49841-F1-model_v3.cif	7sxj.cif	-32	2710	2678	3292	2678	0.9881918819188192	0.813
GSK3B	P49841	420.0	3-12	56-340	7u2z	A	F-P49841-F1-model_v3.cif	7u2z.cif	-34	2766	2763	3292	2763	0.9989154013015185	0.839
GSK3B	P49841	420.0	3-12	56-340	7u31	A	F-P49841-F1-model_v3.cif	7u31.cif	-35	2807	2807	3292	2807	1.0	0.853
GSK3B	P49841	420.0	3-12	56-340	7u33	A	F-P49841-F1-model_v3.cif	7u33.cif	-34	2807	2807	3292	2807	1.0	0.853
GSK3B	P49841	420.0	3-12	56-340	7u36	A	F-P49841-F1-model_v3.cif	7u36.cif	-34	2807	2807	3292	2807	1.0	0.853
GSK3B	P49841	420.0	3-12	56-340	7z1f	A	F-P49841-F1-model_v3.cif	7z1f.cif	-25	2711	2674	3292	2674	0.9863518996680192	0.812
GSK3B	P49841	420.0	3-12	56-340	7z1g	A	F-P49841-F1-model_v3.cif	7z1g.cif	-25	2751	2746	3292	2746	0.9981824790985097	0.834
GSK3B	P49841	420.0	3-12	56-340	8auz	A	F-P49841-F1-model_v3.cif	8auz.cif	-25	2799	2776	3292	2776	0.9917827795641301	0.843
GSK3B	P49841	420.0	3-12	56-340	8av1	A	F-P49841-F1-model_v3.cif	8av1.cif	-25	2805	2776	3292	2776	0.9896613190730837	0.843
GSK3B	P49841	420.0	3-12	56-340	8djc	A	F-P49841-F1-model_v3.cif	8djc.cif	21	2537	2535	3292	2535	0.9992116673236106	0.77
GSK3B	P49841	420.0	3-12	56-340	8djd	A	F-P49841-F1-model_v3.cif	8djd.cif	21	5062	2572	3292	2572	0.5080995653891742	0.781
GSK3B	P49841	420.0	3-12	56-340	8dje	A	F-P49841-F1-model_v3.cif	8dje.cif	21	2677	2668	3292	2668	0.9966380276428838	0.81
GSK3B	P49841	420.0	3-12	56-340	8ff8	A	F-P49841-F1-model_v3.cif	8ff8.cif	21	2674	2674	3292	2674	1.0	0.812
GSK3B	P49841	420.0	3-12	56-340	8xn6	A	F-P49841-F1-model_v3.cif	8xn6.cif	0	2807	167	3292	167	0.05949412183826149	0.051
RELA	Q04206	551.0	436-550	1-194	1nfi	A	F-Q04206-F1-model_v3.cif	1nfi.cif	-19	2380	2373	4238	2373	0.9970588235294118	0.56
RELA	Q04206	551.0	436-550	1-194	2lsp	A	F-Q04206-F1-model_v3.cif	2lsp.cif	-303	4780	103	4238	103	0.021548117154811714	0.024
RELA	Q04206	551.0	436-550	1-194	2o61	C	F-Q04206-F1-model_v3.cif	2o61.cif	-17	3988	2256	4238	2256	0.5656970912738215	0.532
RELA	Q04206	551.0	436-550	1-194	3gut	A	F-Q04206-F1-model_v3.cif	3gut.cif	-18	2176	2114	4238	2114	0.9715073529411765	0.499
RELA	Q04206	551.0	436-550	1-194	3qxy	B	F-Q04206-F1-model_v3.cif	3qxy.cif	-301	12	9	4238	9	0.75	0.002
RELA	Q04206	551.0	436-550	1-194	3rc0	B	F-Q04206-F1-model_v3.cif	3rc0.cif	-301	43	43	4238	43	1.0	0.01
RELA	Q04206	551.0	436-550	1-194	4kv1	B	F-Q04206-F1-model_v3.cif	4kv1.cif	-307	62	49	4238	49	0.7903225806451613	0.012
RELA	Q04206	551.0	436-550	1-194	4kv4	B	F-Q04206-F1-model_v3.cif	4kv4.cif	-307	44	32	4238	32	0.7272727272727273	0.008
RELA	Q04206	551.0	436-550	1-194	5u4k	B	F-Q04206-F1-model_v3.cif	5u4k.cif	-518	9060	219	4238	219	0.024172185430463577	0.052
RELA	Q04206	551.0	436-550	1-194	5urn	B	F-Q04206-F1-model_v3.cif	5urn.cif	-518	9060	219	4238	219	0.024172185430463577	0.052
RELA	Q04206	551.0	436-550	1-194	6nv2	B	F-Q04206-F1-model_v3.cif	6nv2.cif	0	128	8	4238	8	0.0625	0.002
RELA	Q04206	551.0	436-550	1-194	6qhl	B	F-Q04206-F1-model_v3.cif	6qhl.cif	-37	133	39	4238	39	0.2932330827067669	0.009
RELA	Q04206	551.0	436-550	1-194	6yow	B	F-Q04206-F1-model_v3.cif	6yow.cif	0	66	8	4238	8	0.12121212121212122	0.002
RELA	Q04206	551.0	436-550	1-194	6yox	B	F-Q04206-F1-model_v3.cif	6yox.cif	0	55	8	4238	8	0.14545454545454545	0.002
RELA	Q04206	551.0	436-550	1-194	6yoy	B	F-Q04206-F1-model_v3.cif	6yoy.cif	0	113	8	4238	8	0.07079646017699115	0.002
RELA	Q04206	551.0	436-550	1-194	6yp2	B	F-Q04206-F1-model_v3.cif	6yp2.cif	0	54	8	4238	8	0.14814814814814814	0.002
RELA	Q04206	551.0	436-550	1-194	6yp3	B	F-Q04206-F1-model_v3.cif	6yp3.cif	0	61	8	4238	8	0.13114754098360656	0.002
RELA	Q04206	551.0	436-550	1-194	6yp8	B	F-Q04206-F1-model_v3.cif	6yp8.cif	0	61	8	4238	8	0.13114754098360656	0.002
RELA	Q04206	551.0	436-550	1-194	6ypl	B	F-Q04206-F1-model_v3.cif	6ypl.cif	0	61	8	4238	8	0.13114754098360656	0.002
RELA	Q04206	551.0	436-550	1-194	6ypy	B	F-Q04206-F1-model_v3.cif	6ypy.cif	0	72	8	4238	8	0.1111111111111111	0.002
RELA	Q04206	551.0	436-550	1-194	6yq2	B	F-Q04206-F1-model_v3.cif	6yq2.cif	0	54	8	4238	8	0.14814814814814814	0.002
RELA	Q04206	551.0	436-550	1-194	7bi3	B	F-Q04206-F1-model_v3.cif	7bi3.cif	-38	67	45	4238	45	0.6716417910447762	0.011
RELA	Q04206	551.0	436-550	1-194	7biq	B	F-Q04206-F1-model_v3.cif	7biq.cif	-38	67	45	4238	45	0.6716417910447762	0.011
RELA	Q04206	551.0	436-550	1-194	7biw	B	F-Q04206-F1-model_v3.cif	7biw.cif	-38	67	45	4238	45	0.6716417910447762	0.011
RELA	Q04206	551.0	436-550	1-194	7biy	B	F-Q04206-F1-model_v3.cif	7biy.cif	-38	54	39	4238	39	0.7222222222222222	0.009
RELA	Q04206	551.0	436-550	1-194	7bjb	B	F-Q04206-F1-model_v3.cif	7bjb.cif	-38	61	39	4238	39	0.639344262295082	0.009
RELA	Q04206	551.0	436-550	1-194	7bjf	B	F-Q04206-F1-model_v3.cif	7bjf.cif	-38	61	39	4238	39	0.639344262295082	0.009
RELA	Q04206	551.0	436-550	1-194	7bjl	B	F-Q04206-F1-model_v3.cif	7bjl.cif	-38	61	39	4238	39	0.639344262295082	0.009
RELA	Q04206	551.0	436-550	1-194	7bjw	B	F-Q04206-F1-model_v3.cif	7bjw.cif	-38	60	39	4238	39	0.65	0.009
RELA	Q04206	551.0	436-550	1-194	7bkh	B	F-Q04206-F1-model_v3.cif	7bkh.cif	-38	54	39	4238	39	0.7222222222222222	0.009
RELA	Q04206	551.0	436-550	1-194	7let	C	F-Q04206-F1-model_v3.cif	7let.cif	-293	58	58	4238	58	1.0	0.014
RELA	Q04206	551.0	436-550	1-194	7leu	B	F-Q04206-F1-model_v3.cif	7leu.cif	-293	77	77	4238	77	1.0	0.018
RELA	Q04206	551.0	436-550	1-194	7lf4	D	F-Q04206-F1-model_v3.cif	7lf4.cif	-293	116	116	4238	116	1.0	0.027
RELA	Q04206	551.0	436-550	1-194	7nj9	B	F-Q04206-F1-model_v3.cif	7nj9.cif	-38	67	45	4238	45	0.6716417910447762	0.011
RELA	Q04206	551.0	436-550	1-194	7njb	B	F-Q04206-F1-model_v3.cif	7njb.cif	-38	54	39	4238	39	0.7222222222222222	0.009
RELA	Q04206	551.0	436-550	1-194	7nk3	B	F-Q04206-F1-model_v3.cif	7nk3.cif	-38	54	33	4238	33	0.6111111111111112	0.008
RELA	Q04206	551.0	436-550	1-194	7nk5	B	F-Q04206-F1-model_v3.cif	7nk5.cif	-38	54	39	4238	39	0.7222222222222222	0.009
RELA	Q04206	551.0	436-550	1-194	7nla	B	F-Q04206-F1-model_v3.cif	7nla.cif	-38	49	28	4238	28	0.5714285714285714	0.007
RELA	Q04206	551.0	436-550	1-194	7nle	B	F-Q04206-F1-model_v3.cif	7nle.cif	-38	55	34	4238	34	0.6181818181818182	0.008
RELA	Q04206	551.0	436-550	1-194	7nm1	B	F-Q04206-F1-model_v3.cif	7nm1.cif	-38	60	39	4238	39	0.65	0.009
RELA	Q04206	551.0	436-550	1-194	7nm3	B	F-Q04206-F1-model_v3.cif	7nm3.cif	-38	60	39	4238	39	0.65	0.009
RELA	Q04206	551.0	436-550	1-194	7nm9	B	F-Q04206-F1-model_v3.cif	7nm9.cif	-38	38	28	4238	28	0.7368421052631579	0.007
RELA	Q04206	551.0	436-550	1-194	7nmh	B	F-Q04206-F1-model_v3.cif	7nmh.cif	-38	60	39	4238	39	0.65	0.009
RELA	Q04206	551.0	436-550	1-194	7nqp	B	F-Q04206-F1-model_v3.cif	7nqp.cif	-38	60	39	4238	39	0.65	0.009
RELA	Q04206	551.0	436-550	1-194	7nr7	B	F-Q04206-F1-model_v3.cif	7nr7.cif	-38	54	39	4238	39	0.7222222222222222	0.009
RELA	Q04206	551.0	436-550	1-194	7nsv	B	F-Q04206-F1-model_v3.cif	7nsv.cif	-38	49	28	4238	28	0.5714285714285714	0.007
RELA	Q04206	551.0	436-550	1-194	7nv4	B	F-Q04206-F1-model_v3.cif	7nv4.cif	-38	67	45	4238	45	0.6716417910447762	0.011
RELA	Q04206	551.0	436-550	1-194	7nvi	B	F-Q04206-F1-model_v3.cif	7nvi.cif	-38	67	45	4238	45	0.6716417910447762	0.011
RELA	Q04206	551.0	436-550	1-194	7nws	B	F-Q04206-F1-model_v3.cif	7nws.cif	-38	67	45	4238	45	0.6716417910447762	0.011
RELA	Q04206	551.0	436-550	1-194	7nxs	B	F-Q04206-F1-model_v3.cif	7nxs.cif	-38	67	45	4238	45	0.6716417910447762	0.011
RELA	Q04206	551.0	436-550	1-194	7nxt	B	F-Q04206-F1-model_v3.cif	7nxt.cif	-38	66	45	4238	45	0.6818181818181818	0.011
RELA	Q04206	551.0	436-550	1-194	7nxw	B	F-Q04206-F1-model_v3.cif	7nxw.cif	-38	67	45	4238	45	0.6716417910447762	0.011
RELA	Q04206	551.0	436-550	1-194	7nxy	B	F-Q04206-F1-model_v3.cif	7nxy.cif	-38	66	45	4238	45	0.6818181818181818	0.011
RELA	Q04206	551.0	436-550	1-194	7ny4	B	F-Q04206-F1-model_v3.cif	7ny4.cif	-38	61	39	4238	39	0.639344262295082	0.009
RELA	Q04206	551.0	436-550	1-194	7nye	B	F-Q04206-F1-model_v3.cif	7nye.cif	-38	61	39	4238	39	0.639344262295082	0.009
RELA	Q04206	551.0	436-550	1-194	7nyf	B	F-Q04206-F1-model_v3.cif	7nyf.cif	-38	61	39	4238	39	0.639344262295082	0.009
