uniprot	region_1	region_2	af_filename	cluster	cf_filename
Q7KLV9	1-223	224-392	AF-Q7KLV9-F1-model_v4.cif	092	Q7KLV9_092_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
H2E7Q8	1-80,452-730	81-451	AF-H2E7Q8-F1-model_v4.cif	U10-008	H2E7Q8_U10-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
H2E7Q8	1-80,452-730	81-451	AF-H2E7Q8-F1-model_v4.cif	U10-005	H2E7Q8_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
H2E7Q8	1-80,452-730	81-451	AF-H2E7Q8-F1-model_v4.cif	U10-001	H2E7Q8_U10-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
H2E7Q8	1-80,452-730	81-451	AF-H2E7Q8-F1-model_v4.cif	U100-009	H2E7Q8_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
H2E7Q8	1-80,452-730	81-451	AF-H2E7Q8-F1-model_v4.cif	U100-000	H2E7Q8_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
H2E7Q8	1-80,452-730	81-451	AF-H2E7Q8-F1-model_v4.cif	U100-004	H2E7Q8_U100-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
H2E7Q8	1-80,452-730	81-451	AF-H2E7Q8-F1-model_v4.cif	U100-008	H2E7Q8_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
H2E7Q8	1-80,452-730	81-451	AF-H2E7Q8-F1-model_v4.cif	U100-005	H2E7Q8_U100-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
H2E7Q8	1-80,452-730	81-451	AF-H2E7Q8-F1-model_v4.cif	U100-001	H2E7Q8_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
H2E7Q8	1-80,452-730	81-451	AF-H2E7Q8-F1-model_v4.cif	U10-009	H2E7Q8_U10-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
H2E7Q8	1-80,452-730	81-451	AF-H2E7Q8-F1-model_v4.cif	U10-000	H2E7Q8_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
H2E7Q8	1-80,452-730	81-451	AF-H2E7Q8-F1-model_v4.cif	U10-004	H2E7Q8_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
H2E7Q8	1-80,452-730	81-451	AF-H2E7Q8-F1-model_v4.cif	U100-007	H2E7Q8_U100-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
H2E7Q8	1-80,452-730	81-451	AF-H2E7Q8-F1-model_v4.cif	U10-006	H2E7Q8_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
H2E7Q8	1-80,452-730	81-451	AF-H2E7Q8-F1-model_v4.cif	U100-003	H2E7Q8_U100-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
H2E7Q8	1-80,452-730	81-451	AF-H2E7Q8-F1-model_v4.cif	U10-002	H2E7Q8_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
H2E7Q8	1-80,452-730	81-451	AF-H2E7Q8-F1-model_v4.cif	U100-006	H2E7Q8_U100-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
H2E7Q8	1-80,452-730	81-451	AF-H2E7Q8-F1-model_v4.cif	U100-002	H2E7Q8_U100-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
H2E7Q8	1-80,452-730	81-451	AF-H2E7Q8-F1-model_v4.cif	U10-003	H2E7Q8_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
H2E7Q8	1-80,452-730	81-451	AF-H2E7Q8-F1-model_v4.cif	U10-007	H2E7Q8_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04958	1-250	251-451	AF-P04958-F1-model_v4.cif	U10-000	P04958_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04958	1-250	251-451	AF-P04958-F1-model_v4.cif	U10-009	P04958_U10-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04958	1-250	251-451	AF-P04958-F1-model_v4.cif	U10-004	P04958_U10-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04958	1-250	251-451	AF-P04958-F1-model_v4.cif	U10-005	P04958_U10-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04958	1-250	251-451	AF-P04958-F1-model_v4.cif	U10-001	P04958_U10-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04958	1-250	251-451	AF-P04958-F1-model_v4.cif	U10-008	P04958_U10-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04958	1-250	251-451	AF-P04958-F1-model_v4.cif	U10-007	P04958_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04958	1-250	251-451	AF-P04958-F1-model_v4.cif	U10-003	P04958_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04958	1-250	251-451	AF-P04958-F1-model_v4.cif	000	P04958_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04958	1-250	251-451	AF-P04958-F1-model_v4.cif	U10-006	P04958_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04958	1-250	251-451	AF-P04958-F1-model_v4.cif	U10-002	P04958_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	085	P04807_085_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	037	P04807_037_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	011	P04807_011_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	132	P04807_132_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	U100-000	P04807_U100-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	216	P04807_216_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	009	P04807_009_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	136	P04807_136_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	044	P04807_044_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	026	P04807_026_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	212	P04807_212_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	114	P04807_114_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	148	P04807_148_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	058	P04807_058_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	105	P04807_105_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	015	P04807_015_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	101	P04807_101_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	033	P04807_033_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	176	P04807_176_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	094	P04807_094_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	159	P04807_159_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	141	P04807_141_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	073	P04807_073_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	203	P04807_203_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	167	P04807_167_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	163	P04807_163_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	055	P04807_055_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	145	P04807_145_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	018	P04807_018_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	154	P04807_154_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	172	P04807_172_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	180	P04807_180_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	040	P04807_040_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	195	P04807_195_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	088	P04807_088_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	051	P04807_051_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	123	P04807_123_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	225	P04807_225_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	U10-007	P04807_U10-007_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	184	P04807_184_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	004	P04807_004_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	150	P04807_150_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	110	P04807_110_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	090	P04807_090_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	066	P04807_066_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	119	P04807_119_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	049	P04807_049_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	U100-009	P04807_U100-009_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	077	P04807_077_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	191	P04807_191_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	207	P04807_207_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	081	P04807_081_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	099	P04807_099_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	062	P04807_062_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	127	P04807_127_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	198	P04807_198_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	108	P04807_108_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	221	P04807_221_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	U10-003	P04807_U10-003_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	189	P04807_189_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	U100-004	P04807_U100-004_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	022	P04807_022_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	000	P04807_000_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	118	P04807_118_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	067	P04807_067_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	027	P04807_027_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	072	P04807_072_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	206	P04807_206_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	190	P04807_190_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	089	P04807_089_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	076	P04807_076_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	050	P04807_050_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	036	P04807_036_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	014	P04807_014_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	U100-005	P04807_U100-005_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	098	P04807_098_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	181	P04807_181_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	151	P04807_151_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	133	P04807_133_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	224	P04807_224_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	122	P04807_122_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	185	P04807_185_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	005	P04807_005_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	213	P04807_213_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	048	P04807_048_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	155	P04807_155_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	111	P04807_111_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	199	P04807_199_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	166	P04807_166_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	032	P04807_032_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	115	P04807_115_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	217	P04807_217_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	023	P04807_023_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	100	P04807_100_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	162	P04807_162_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	149	P04807_149_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	104	P04807_104_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	202	P04807_202_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	084	P04807_084_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	U10-006	P04807_U10-006_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	010	P04807_010_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	019	P04807_019_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	059	P04807_059_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	188	P04807_188_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	045	P04807_045_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	137	P04807_137_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	U100-008	P04807_U100-008_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	U10-002	P04807_U10-002_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	144	P04807_144_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	220	P04807_220_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	126	P04807_126_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	054	P04807_054_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	194	P04807_194_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	091	P04807_091_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	001	P04807_001_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	173	P04807_173_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	U100-001	P04807_U100-001_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	177	P04807_177_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	008	P04807_008_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	041	P04807_041_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	063	P04807_063_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	095	P04807_095_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	158	P04807_158_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	109	P04807_109_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	140	P04807_140_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	080	P04807_080_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	131	P04807_131_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	138	P04807_138_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	175	P04807_175_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	146	P04807_146_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	U10-000	P04807_U10-000_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	196	P04807_196_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	016	P04807_016_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	030	P04807_030_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	106	P04807_106_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	124	P04807_124_unrelaxed_rank_001_alphafold2_multimer_v2_model_5_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	052	P04807_052_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	102	P04807_102_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	082	P04807_082_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	021	P04807_021_unrelaxed_rank_001_alphafold2_multimer_v2_model_4_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	043	P04807_043_unrelaxed_rank_001_alphafold2_multimer_v2_model_2_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	215	P04807_215_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	061	P04807_061_unrelaxed_rank_001_alphafold2_multimer_v2_model_3_seed_000.pdb
P04807	75-209	210-458	AF-P04807-F1-model_v4.cif	025	P04807_025_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_000.pdb
